drug_concept_id|rxnorm_concept_name|outcome_concept_id|meddra_pt_concept_name|aers_report_count|aers_ebgm|aers_eb05|aers_has_hlt_outcome_w_eb05_gt1|on_label_all|on_label_specific|label_max_is_adversereaction_specific|label_max_is_postmarketing_specific|lit_total_paper_count|lit_specific_publication_count|lit_specific_randomized_controlled_trial_count|lit_specific_case_reports_count|lit_specific_meta_analysis_count|lit_specific_review_count|lit_specific_cochrane_count
1310149|Warfarin|36110978|Progressive multifocal leukoencephalopathy|1|0.1480000019|0.0329999998|0|0|0|0|0|4|0|0|0|0|0|0
1308216|Lisinopril|36516927|Lumbar spinal stenosis|1|0.3230000138|0.0729999989|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36918937|Delirium|42|0.3619999886|0.2790000141|0|0|0|0|0|42|0|0|0|0|0|0
1308216|Lisinopril|35406319|Ear pain|9|0.5960000157|0.3400000036|1|1|0|0|0|144|0|0|0|0|0|0
1308216|Lisinopril|35708318|Oesophageal ulcer|5|0.423999995|0.201000005|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36110915|Herpes simplex|5|0.3720000088|0.175999999|0|1|0|0|0|30|0|0|0|0|0|0
1310149|Warfarin|36718530|Epilepsy|15|0.375|0.2430000007|0|0|0|0|0|222|0|0|0|0|0|0
1310149|Warfarin|37119544|Menstrual disorder|11|0.5580000281|0.3350000083|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36516937|Deformity thorax|2|2.0099999905|0.6389999986|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35104271|Sickle cell anaemia with crisis|1|0.3459999859|0.0780000016|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35707691|Tooth loss|10|0.7070000172|0.4149999917|0|0|0|0|0|18|0|0|0|0|0|0
1308216|Lisinopril|36818682|Premature labour|13|2.9900000095|1.8700000048|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35708051|Gastritis alcoholic|1|1.2799999714|0.2879999876|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35707694|Diverticulum intestinal|38|2.8800001144|2.1900000572|1|0|0|0|0|57|0|0|0|0|0|0
1310149|Warfarin|35708179|Incontinence|3|0.1560000032|0.0599999987|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36718338|Nervous system disorder|45|0.4040000141|0.3149999976|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35708159|Abdominal tenderness|25|1.6299999952|1.1599999666|1|1|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35909418|Cholangitis|3|0.2189999968|0.0839999989|0|0|0|0|0|10|0|0|0|0|0|0
1310149|Warfarin|35306151|Congenital cystic kidney disease|1|0.425999999|0.0960000008|0|0|0|0|0|391|0|0|0|0|0|0
1310149|Warfarin|35607050|Corneal oedema|1|0.2220000029|0.0500000007|0|0|0|0|0|6|0|0|0|0|0|0
1308216|Lisinopril|35607160|Retinal oedema|1|0.4230000079|0.0960000008|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35809248|Procedural pain|2|0.2619999945|0.0839999989|0|1|0|0|0|1627|0|0|0|0|0|0
1310149|Warfarin|36110298|Chlamydial infection|1|0.6129999757|0.1389999986|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36918911|Post-traumatic stress disorder|3|0.8050000072|0.3109999895|0|0|0|0|0|8|0|0|0|0|0|0
1308216|Lisinopril|37019385|Urethral disorder|2|1.1900000572|0.3810000122|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36109964|Bacterial disease carrier|2|1.5099999905|0.4860000014|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35607189|Eye injury|2|0.47299999|0.1519999951|1|0|0|0|0|115|0|0|0|0|0|0
1308216|Lisinopril|35104275|Thalassaemia|1|1.2400000095|0.2800000012|0|0|0|0|0|45|0|0|0|0|0|0
1308216|Lisinopril|36211688|Postoperative wound complication|2|0.9670000076|0.3100000024|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35708069|Gastroenteritis radiation|6|2.4500000477|1.2400000095|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35708394|Gastrointestinal neoplasm|4|0.9980000257|0.4339999855|0|0|0|0|0|195|0|0|0|0|0|0
1310149|Warfarin|36312750|Scan abdomen abnormal|2|0.9169999957|0.2939999998|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35205107|Pulmonary valve stenosis congenital|1|0.8299999833|0.1879999936|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35406430|Otitis media acute|1|0.8429999948|0.1909999996|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35406308|Ear disorder|6|0.3529999852|0.1780000031|1|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|37420585|Social problem|1|0.6380000114|0.1439999938|1|0|0|0|0|675|0|0|0|0|0|0
1308216|Lisinopril|35104339|Acute lymphocytic leukaemia|1|0.4990000129|0.112999998|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|37622545|Varicose vein|8|0.7279999852|0.4009999931|1|0|0|0|0|444|0|0|0|0|0|0
1310149|Warfarin|35708597|Oral herpes|2|0.2339999974|0.075000003|0|0|0|0|0|144|0|0|0|0|0|0
1310149|Warfarin|36211128|Sternal fracture|1|0.5299999714|0.1199999973|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36211076|Pathological fracture|13|0.5929999948|0.3709999919|0|0|0|0|0|179|1|0|0|0|0|0
1310149|Warfarin|36211439|Radiation injury|1|0.2610000074|0.0590000004|1|0|0|0|0|267|0|0|0|0|0|0
1308216|Lisinopril|37320102|Dermatitis bullous|32|0.5960000157|0.4429999888|1|1|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35708138|Gastrointestinal sounds abnormal|4|0.8429999948|0.3670000136|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35104224|Haematological malignancy|1|0.699000001|0.1580000073|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35204985|Ventricular tachycardia|70|0.6359999776|0.5199999809|0|0|0|0|0|338|0|0|0|0|0|0
1310149|Warfarin|35506777|Thyroid disorder|7|0.3249999881|0.1720000058|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|37019409|Urinary hesitation|1|0.3779999912|0.0860000029|0|1|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|37622394|Aortic arteriosclerosis|5|0.9250000119|0.4370000064|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35104071|Pernicious anaemia|2|0.6710000038|0.2150000036|1|0|0|0|0|1214|0|0|0|0|0|0
1310149|Warfarin|35104405|Hodgkin's disease|1|0.2220000029|0.0500000007|0|0|0|0|0|55|0|0|0|0|0|0
1308216|Lisinopril|36211159|Chemical poisoning|1|0.8690000176|0.1969999969|1|1|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36111047|Viral infection|22|0.4629999995|0.324000001|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36516728|Bone disorder|9|0.3630000055|0.2070000023|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36313476|White blood cell count decreased|56|0.3300000131|0.2639999986|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36617308|Neoplasm|32|1.1000000238|0.8140000105|0|0|0|0|0|1074|3|0|0|0|0|0
1310149|Warfarin|36517151|Tenosynovitis|7|0.7820000052|0.4140000045|0|0|0|0|0|11|0|0|0|0|0|0
1308216|Lisinopril|35607488|Hemianopia homonymous|1|0.6209999919|0.1410000026|0|1|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35708100|Constipation|188|0.4390000105|0.3889999986|0|0|0|0|0|22|0|0|0|0|0|0
1308216|Lisinopril|37220059|Tonsillar disorder|3|1.8300000429|0.7049999833|1|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35506764|Autoimmune thyroiditis|1|0.5929999948|0.1340000033|0|0|0|0|0|115|0|0|0|0|0|0
1310149|Warfarin|35205168|Coronary artery occlusion|27|0.3970000148|0.2870000005|0|1|0|0|0|7795|0|0|0|0|0|0
1310149|Warfarin|35607410|Retinal artery occlusion|2|0.4569999874|0.1469999999|1|0|0|0|0|701|0|0|0|0|0|0
1310149|Warfarin|35708208|Vomiting|637|0.5749999881|0.5379999876|0|1|1|1|0|88|1|0|0|0|0|0
1310149|Warfarin|37019354|Renal embolism|3|2.2999999523|0.8840000033|1|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36818783|Oligohydramnios|34|26.7000007629|20|1|0|0|0|0|165|1|0|1|0|0|0
1308216|Lisinopril|35306167|Renal aplasia|2|1.7100000381|0.5490000248|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36718589|Neurogenic bladder|3|0.52700001|0.2029999942|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36110716|Cystitis|46|0.8270000219|0.6460000277|1|0|0|0|0|86|1|0|0|0|0|0
1310149|Warfarin|35708730|Glossitis|8|0.2230000049|0.1230000034|1|0|0|0|0|16|0|0|0|0|0|0
1310149|Warfarin|35607096|Eyelid oedema|3|0.0979999974|0.0379999988|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35708106|Gastrooesophageal reflux disease|51|0.3970000148|0.3140000105|0|0|0|0|0|22|1|0|0|0|0|0
1310149|Warfarin|35205202|Endocarditis bacterial|4|1.1200000048|0.4880000055|1|0|0|0|0|877|0|0|0|0|0|0
1308216|Lisinopril|35104100|Aplasia pure red cell|1|0.1770000011|0.0399999991|0|1|0|0|0|631|0|0|0|0|0|0
1308216|Lisinopril|35607461|Presbyopia|1|0.8960000277|0.2029999942|0|0|0|0|0|28|0|0|0|0|0|0
1308216|Lisinopril|36009814|Cutaneous lupus erythematosus|4|1.3200000525|0.574000001|1|0|0|0|0|452|0|0|0|0|0|0
1308216|Lisinopril|36416496|Acidosis|38|1.8400000334|1.3999999762|1|0|0|0|0|75|0|0|0|0|0|0
1310149|Warfarin|36211665|Iatrogenic injury|18|1.7000000477|1.1499999762|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36416593|Hyperkalaemia|112|0.6470000148|0.5519999862|0|0|0|0|0|53|1|0|0|0|1|0
1310149|Warfarin|36516858|Restless legs syndrome|7|0.3059999943|0.1620000005|1|1|0|0|0|146|0|0|0|0|0|0
1308216|Lisinopril|37622465|Deep vein thrombosis|22|0.273999989|0.1920000017|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36718167|Senile dementia|1|0.8090000153|0.1829999983|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35506494|Diabetic ketoacidosis|1|0.1040000021|0.023|0|0|0|0|0|2569|0|0|0|0|0|0
1308216|Lisinopril|36718045|Cerebrovascular disorder|4|0.3039999902|0.1319999993|1|1|0|0|0|3102|0|0|0|0|0|0
1308216|Lisinopril|37220007|Stridor|40|4.7800002098|3.6700000763|1|1|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36110693|Laryngitis|15|1.6299999952|1.0599999428|1|1|1|1|1|67|0|0|0|0|0|0
1308216|Lisinopril|36110722|Pyelonephritis|3|0.3910000026|0.1509999931|0|1|1|1|1|262|0|0|0|0|0|0
1308216|Lisinopril|35104461|Lymphoma|1|0.0949999988|0.0209999997|0|0|0|0|0|31|0|0|0|0|0|0
1308216|Lisinopril|35205002|Heart injury|2|0.3569999933|0.1150000021|0|0|0|0|0|129|0|0|0|0|0|0
1308216|Lisinopril|37219865|Pneumothorax|7|0.3919999897|0.2080000043|0|1|0|0|0|32|0|0|0|0|0|0
1308216|Lisinopril|35708640|Mouth ulceration|35|1.0099999905|0.7570000291|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35607354|Orbital oedema|1|0.8799999952|0.199000001|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|37019275|Urogenital disorder|2|1.2200000286|0.3919999897|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36718067|Transient ischaemic attack|39|0.7590000033|0.5799999833|0|1|1|1|0|871|0|0|0|0|0|0
1308216|Lisinopril|36718285|Coordination abnormal|35|0.4620000124|0.34799999|0|1|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35707667|Tooth discolouration|2|0.2240000069|0.0719999969|0|0|0|0|0|9|0|0|0|0|0|0
1308216|Lisinopril|36516822|Cervicobrachial syndrome|1|0.6529999971|0.1480000019|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36718540|Status epilepticus|4|0.4699999988|0.2039999962|0|0|0|0|0|814|0|0|0|0|0|0
1308216|Lisinopril|36718244|Quadriplegia|2|0.425999999|0.1369999945|0|0|0|0|0|56|0|0|0|0|0|0
1308216|Lisinopril|37119537|Menopausal symptoms|1|0.6570000052|0.1490000039|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35506493|Diabetic complication|1|0.324000001|0.0729999989|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36818788|Placental disorder|2|1.0599999428|0.3400000036|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35809074|Chronic fatigue syndrome|1|0.6029999852|0.1369999945|1|1|0|0|0|108|0|0|0|0|0|0
1308216|Lisinopril|35607110|Eye infection|2|0.423999995|0.1360000074|0|0|0|0|0|122|0|0|0|0|0|0
1310149|Warfarin|36211197|Maternal drugs affecting foetus|65|0.7670000196|0.6240000129|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36919033|Bipolar disorder|8|0.5099999905|0.2809999883|0|0|0|0|0|7|0|0|0|0|0|0
1310149|Warfarin|37219872|Pulmonary infarction|21|2.5199999809|1.75|1|0|0|0|0|4252|0|0|0|0|0|0
1310149|Warfarin|37522318|Coronary artery bypass|14|0.4659999907|0.2969999909|0|0|0|0|0|1389|0|0|0|0|0|0
1310149|Warfarin|36313968|Laboratory test abnormal|243|2.9000000954|2.5999999046|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35607013|Optic ischaemic neuropathy|2|0.2029999942|0.0649999976|1|0|0|0|0|369|0|0|0|0|0|0
1310149|Warfarin|35708538|Pancreatic carcinoma|14|0.5529999733|0.3529999852|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36211101|Foot fracture|5|0.2689999938|0.1270000041|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36516728|Bone disorder|14|0.2709999979|0.172999993|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35607441|Blindness|50|0.5950000286|0.4690000117|0|0|0|0|0|173|3|0|3|0|0|0
1310149|Warfarin|35809079|Malaise|314|0.5139999986|0.4679999948|0|1|1|1|0|0|0|0|0|0|0|0
1310149|Warfarin|35809134|Hyperhidrosis|139|0.3589999974|0.3120000064|1|1|0|0|0|831|0|0|0|0|0|0
1310149|Warfarin|35809166|Swelling|121|1.1799999475|1.0099999905|1|1|1|1|0|0|0|0|0|0|0|0
1310149|Warfarin|36313950|X-ray abnormal|2|0.6660000086|0.2140000015|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36718230|Hemiplegia|75|1.5599999428|1.2899999619|1|1|0|0|0|286|0|0|0|0|0|0
1308216|Lisinopril|36009823|Systemic lupus erythematosus|29|1.3300000429|0.97299999|1|0|0|0|0|283|1|0|1|0|0|0
1310149|Warfarin|36919051|Premenstrual syndrome|1|0.4959999919|0.1120000035|0|0|0|0|0|21|0|0|0|0|0|0
1308216|Lisinopril|36718163|Dementia|19|0.6570000052|0.4469999969|0|0|0|0|0|358|0|0|0|0|0|0
1308216|Lisinopril|36718568|Dyssomnia|1|1.1399999857|0.2579999864|1|1|0|0|0|161|0|0|0|0|0|0
1308216|Lisinopril|36919033|Bipolar disorder|11|1.1699999571|0.7039999962|0|0|0|0|0|39|1|0|1|0|0|0
1310149|Warfarin|36617292|Carcinoma in situ|1|0.9430000186|0.2140000015|0|0|0|0|0|298|0|0|0|0|0|0
1308216|Lisinopril|35809041|Hypothermia|22|1.4299999475|0.9959999919|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36211383|Blister|56|0.7110000253|0.5690000057|1|1|0|0|0|71|0|0|0|0|0|0
1310149|Warfarin|35104763|Lymphoedema|8|0.8360000253|0.4609999955|0|0|0|0|0|75|0|0|0|0|0|0
1310149|Warfarin|36110677|Pyoderma|1|0.7779999971|0.175999999|1|0|0|0|0|267|0|0|0|0|0|0
1308216|Lisinopril|35406375|Hyperacusis|2|0.574000001|0.1840000004|0|0|0|0|0|8|0|0|0|0|0|0
1310149|Warfarin|35506587|Menstruation irregular|3|0.1350000054|0.0520000011|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35708256|Volvulus|3|0.7400000095|0.2860000134|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35909425|Bile duct obstruction|5|0.5440000296|0.2569999993|0|0|0|0|0|15|0|0|0|0|0|0
1310149|Warfarin|37019449|Nocturia|9|0.2479999959|0.1410000026|1|0|0|0|0|34|0|0|0|0|0|0
1310149|Warfarin|36718422|Dysphonia|25|0.2329999954|0.1659999937|0|0|0|0|0|69|1|0|1|0|0|0
1310149|Warfarin|36818730|Small for dates baby|6|0.6949999928|0.349999994|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36718586|Myelopathy|1|0.5490000248|0.123999998|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36919202|Sexual dysfunction|12|0.9990000129|0.6140000224|0|1|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36617375|Brain neoplasm malignant|1|0.5770000219|0.1309999973|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35104740|Lymphadenitis|2|0.5799999833|0.1860000044|0|0|0|0|0|59|0|0|0|0|0|0
1310149|Warfarin|35406441|Tympanic membrane disorder|1|0.7839999795|0.1780000031|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35305889|Hypertelorism of orbit|2|1.25|0.40200001|1|0|0|0|0|4|0|0|0|0|0|0
1310149|Warfarin|36617219|Metastases to central nervous system|14|0.7070000172|0.451000005|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|37622446|Shock|125|0.746999979|0.6430000067|1|1|1|1|0|4616|0|0|0|0|0|0
1310149|Warfarin|36718238|Paraplegia|25|2.2100000381|1.5800000429|1|1|0|0|0|286|1|0|1|0|0|0
1310149|Warfarin|35205230|Ascites|50|0.5950000286|0.4699999988|1|0|0|0|0|192|0|0|0|0|0|0
1308216|Lisinopril|37119656|Infertility male|3|0.8169999719|0.3149999976|0|1|0|0|0|35|0|0|0|0|0|0
1308216|Lisinopril|35205044|Orthopnoea|5|0.6999999881|0.3310000002|1|1|1|1|1|0|0|0|0|0|0|0
1308216|Lisinopril|35607441|Blindness|33|0.8169999719|0.6100000143|0|1|1|1|1|211|0|0|0|0|0|0
1310149|Warfarin|36110575|Tick-borne fever|1|1.2999999523|0.2930000126|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35708154|Abdominal pain|640|0.9179999828|0.8600000143|1|1|1|1|0|482|3|0|3|0|1|0
1310149|Warfarin|35506610|Diabetes mellitus inadequate control|16|0.2730000019|0.1790000051|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35809123|Dyshidrosis|1|0.7310000062|0.1650000066|1|1|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35104859|Lymphocytosis|2|0.2960000038|0.0949999988|0|0|0|0|0|23|0|0|0|0|0|0
1310149|Warfarin|37320268|Alopecia|672|1.9500000477|1.8300000429|1|1|1|1|0|24|2|0|2|0|0|0
1310149|Warfarin|35909435|Biliary tract disorder|2|0.2790000141|0.0890000015|0|0|0|0|0|22|1|0|1|0|0|0
1310149|Warfarin|36211263|Muscle strain|10|0.9530000091|0.5590000153|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36818821|Twin pregnancy|2|1.3999999762|0.4499999881|0|0|0|0|0|5|0|0|0|0|0|0
1308216|Lisinopril|36818761|Neonatal respiratory distress syndrome|13|4.2199997902|2.6400001049|1|0|0|0|0|220|0|0|0|0|0|0
1308216|Lisinopril|35606985|Glaucoma|23|0.9229999781|0.6499999762|0|0|0|0|0|5722|0|0|0|0|0|0
1308216|Lisinopril|36211650|Complications of bone marrow transplant|1|0.9980000257|0.2259999961|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35104897|White blood cell disorder|3|0.5939999819|0.2290000021|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35606966|Eyelid disorder|3|1.0099999905|0.3899999857|1|1|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35809386|Mass|2|0.275000006|0.0879999995|0|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35305718|Macroglossia|1|0.6840000153|0.1550000012|1|0|0|0|0|1|0|0|0|0|0|0
1310149|Warfarin|35506530|Diabetic retinopathy|3|0.3560000062|0.1379999965|0|0|0|0|0|229|0|0|0|0|0|0
1308216|Lisinopril|36110123|Escherichia infection|8|0.8349999785|0.4600000083|0|0|0|0|0|21|0|0|0|0|0|0
1308216|Lisinopril|36718279|Reflexes abnormal|1|0.6830000281|0.1550000012|0|0|0|0|0|222|0|0|0|0|0|0
1308216|Lisinopril|37320295|Nail disorder|9|0.6200000048|0.3529999852|1|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|37019346|Renal artery arteriosclerosis|1|1.1000000238|0.248999998|1|1|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36313957|Blood test abnormal|1|0.2709999979|0.0610000007|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36009773|Rhinitis allergic|12|2.6800000668|1.6399999857|1|1|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36416578|Nephrogenic diabetes insipidus|3|1.3999999762|0.5400000215|1|1|0|0|0|2389|0|0|0|0|0|0
1308216|Lisinopril|36718463|Polyneuropathy|10|0.871999979|0.5120000243|0|0|0|0|0|19|0|0|0|0|0|0
1308216|Lisinopril|36718472|Mononeuritis|1|0.9160000086|0.2070000023|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35205286|Restrictive cardiomyopathy|1|0.9629999995|0.2179999948|0|0|0|0|0|2392|0|0|0|0|0|0
1310149|Warfarin|35809130|Flushing|31|0.1299999952|0.0960000008|1|1|0|0|0|656|0|0|0|0|0|0
1308216|Lisinopril|35707824|Gastric mucosal hypertrophy|1|1.1000000238|0.25|1|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|37320122|Skin disorder|20|0.5600000024|0.3840000033|1|1|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35104698|Polycythaemia|1|0.3650000095|0.0820000023|0|0|0|0|0|106|1|0|0|0|0|0
1308216|Lisinopril|35607421|Retinal vein occlusion|1|0.3720000088|0.0839999989|0|0|0|0|0|423|0|0|0|0|0|0
1310149|Warfarin|35205029|Haemoptysis|602|7.0999999046|6.6399998665|1|1|0|0|0|8287|1|0|1|0|0|0
1310149|Warfarin|35607367|Retinal degeneration|3|0.6129999757|0.2370000035|0|0|0|0|0|113|1|0|0|0|1|0
1310149|Warfarin|35708711|Salivary gland enlargement|1|0.3109999895|0.0700000003|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35205315|Cardiomegaly|22|0.5590000153|0.3910000026|0|0|0|0|0|6657|0|0|0|0|0|0
1308216|Lisinopril|35606849|Symblepharon|5|4.8499999046|1.9800000191|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|36211222|Subdural haematoma|644|13.1000003815|12.3000001907|1|0|0|0|0|10460|32|0|17|0|2|0
1310149|Warfarin|36315910|Smear cervix abnormal|2|0.4519999921|0.1449999958|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|35205223|Endocarditis|6|0.8460000157|0.425999999|0|0|0|0|0|779|0|0|0|0|0|0
1308216|Lisinopril|35205255|Acute pulmonary oedema|3|0.3729999959|0.1439999938|1|1|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|37119467|Breast atrophy|1|0.8280000091|0.1879999936|1|0|0|0|0|0|0|0|0|0|0|0
1310149|Warfarin|35306050|Congenital central nervous system anomaly|4|1.0199999809|0.4410000145|0|0|0|0|0|13|0|0|0|0|0|0
1310149|Warfarin|35707750|Abdominal injury|3|1.7300000191|0.6660000086|1|0|0|0|0|284|0|0|0|0|0|0
1310149|Warfarin|36517125|Synovitis|1|0.1720000058|0.0390000008|0|0|0|0|0|34|0|0|0|0|0|0
1310149|Warfarin|36718313|Apallic syndrome|4|1|0.4359999895|0|1|0|0|0|90|0|0|0|0|0|0
1310149|Warfarin|36009762|Angioedema|22|0.1299999952|0.0909999982|0|0|0|0|0|372|0|0|0|0|0|0
1308216|Lisinopril|35909594|Hepatomegaly|13|0.5830000043|0.3650000095|1|0|0|0|0|371|0|0|0|0|0|0
1308216|Lisinopril|36818749|Atelectasis neonatal|1|1.3400000334|0.298999995|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36919059|Aggression|29|0.5429999828|0.3970000148|0|1|0|0|0|53|0|0|0|0|0|0
1308216|Lisinopril|36718008|Haemorrhage intracranial|2|0.0810000002|0.0260000005|1|1|0|0|0|3263|0|0|0|0|0|0
1308216|Lisinopril|36918861|Stress|29|0.7720000148|0.5649999976|0|1|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36517134|Costochondritis|2|1.0099999905|0.3249999881|0|0|0|0|0|7|0|0|0|0|0|0
1308216|Lisinopril|37019238|Bladder disorder|2|0.2430000007|0.0780000016|1|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36617185|Breast neoplasm|3|0.324000001|0.125|0|0|0|0|0|271|0|0|0|0|0|0
1308216|Lisinopril|37219801|Bronchitis chronic|4|1.1900000572|0.5189999938|1|1|0|0|0|504|0|0|0|0|0|0
1308216|Lisinopril|36316209|Blood alcohol increased|1|0.4720000029|0.1070000008|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36718142|Migraine with aura|8|3.6199998856|1.9900000095|1|1|0|0|0|2837|0|0|0|0|0|0
1308216|Lisinopril|35708142|Abnormal faeces|6|0.40200001|0.2029999942|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36517151|Tenosynovitis|2|0.3720000088|0.1190000027|0|0|0|0|0|3|0|0|0|0|0|0
1308216|Lisinopril|36718003|Cerebral ischaemia|16|0.7080000043|0.4639999866|1|1|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|37119621|Genital disorder male|1|0.9530000091|0.2160000056|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36818683|Premature rupture of membranes|6|2.7300000191|1.3700000048|1|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36717973|Intracranial aneurysm|2|0.4350000024|0.1400000006|0|0|0|0|0|91|0|0|0|0|0|0
1308216|Lisinopril|36009737|Drug eruption|18|1.0399999619|0.6980000138|1|1|0|0|0|405|0|0|0|0|0|0
1308216|Lisinopril|37219785|Bronchial disorder|1|0.773999989|0.174999997|0|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36315646|Cells in urine|1|1.1399999857|0.2569999993|1|0|0|0|0|0|0|0|0|0|0|0
1308216|Lisinopril|36617201|Melanocytic naevus|2|0.7720000148|0.2479999959|0|0|0|0|0|20|0|0|0|0|0|0
