"rxcui"	"conceptId"	"drugBank"
"http://purl.bioontology.org/ontology/RXNORM/28627"	"http://purl.org/net/ohdsi#907553"	"http://bio2rdf.org/drugbank:DB01106"
"http://purl.bioontology.org/ontology/RXNORM/35617"	"http://purl.org/net/ohdsi#19035953"	"http://bio2rdf.org/drugbank:DB01201"
"http://purl.bioontology.org/ontology/RXNORM/4124"	"http://purl.org/net/ohdsi#1549786"	"http://bio2rdf.org/drugbank:DB00977"
"http://purl.bioontology.org/ontology/RXNORM/5495"	"http://purl.org/net/ohdsi#1376289"	"http://bio2rdf.org/drugbank:DB00774"
"http://purl.bioontology.org/ontology/RXNORM/6923"	"http://purl.org/net/ohdsi#19007490"	"http://bio2rdf.org/drugbank:DB01011"
"http://purl.bioontology.org/ontology/RXNORM/3498"	"http://purl.org/net/ohdsi#43084161"	"http://bio2rdf.org/drugbank:DB01075"
"http://purl.bioontology.org/ontology/RXNORM/1597609"	"http://purl.org/net/ohdsi#45892599"	"http://bio2rdf.org/drugbank:DB09050"
"http://purl.bioontology.org/ontology/RXNORM/2382"	"http://purl.org/net/ohdsi#1792429"	"http://bio2rdf.org/drugbank:DB01131"
"http://purl.bioontology.org/ontology/RXNORM/136198"	"http://purl.org/net/ohdsi#916230"	"http://bio2rdf.org/drugbank:DB00496"
"http://purl.bioontology.org/ontology/RXNORM/70561"	"http://purl.org/net/ohdsi#911354"	"http://bio2rdf.org/drugbank:DB00377"
"http://purl.bioontology.org/ontology/RXNORM/121243"	"http://purl.org/net/ohdsi#1714277"	"http://bio2rdf.org/drugbank:DB00582"
"http://purl.bioontology.org/ontology/RXNORM/20481"	"http://purl.org/net/ohdsi#1748975"	"http://bio2rdf.org/drugbank:DB01413"
"http://purl.bioontology.org/ontology/RXNORM/25696"	"http://purl.org/net/ohdsi#19097682"	"http://bio2rdf.org/drugbank:DB01645"
"http://purl.bioontology.org/ontology/RXNORM/1091643"	"http://purl.org/net/ohdsi#40235485"	"http://bio2rdf.org/drugbank:DB08822"
"http://purl.bioontology.org/ontology/RXNORM/481474"	"http://purl.org/net/ohdsi#19112653"	"http://bio2rdf.org/drugbank:DB01259"
"http://purl.bioontology.org/ontology/RXNORM/69749"	"http://purl.org/net/ohdsi#1308842"	"http://bio2rdf.org/drugbank:DB00177"
"http://purl.bioontology.org/ontology/RXNORM/2555"	"http://purl.org/net/ohdsi#43081494"	"http://bio2rdf.org/drugbank:DB00515"
"http://purl.bioontology.org/ontology/RXNORM/495881"	"http://purl.org/net/ohdsi#1363387"	"http://bio2rdf.org/drugbank:DB00398"
"http://purl.bioontology.org/ontology/RXNORM/57258"	"http://purl.org/net/ohdsi#778474"	"http://bio2rdf.org/drugbank:DB00697"
"http://purl.bioontology.org/ontology/RXNORM/35208"	"http://purl.org/net/ohdsi#1331235"	"http://bio2rdf.org/drugbank:DB00881"
"http://purl.bioontology.org/ontology/RXNORM/68244"	"http://purl.org/net/ohdsi#1704183"	"http://bio2rdf.org/drugbank:DB00709"
"http://purl.bioontology.org/ontology/RXNORM/6718"	"http://purl.org/net/ohdsi#1301267"	"http://bio2rdf.org/drugbank:DB01042"
"http://purl.bioontology.org/ontology/RXNORM/35161"	"http://purl.org/net/ohdsi#19098247"	"http://bio2rdf.org/drugbank:DB00119"
"http://purl.bioontology.org/ontology/RXNORM/1540825"	"http://purl.org/net/ohdsi#45775686"	"http://bio2rdf.org/drugbank:DB09042"
"http://purl.bioontology.org/ontology/RXNORM/39993"	"http://purl.org/net/ohdsi#744740"	"http://bio2rdf.org/drugbank:DB00425"
"http://purl.bioontology.org/ontology/RXNORM/7812"	"http://purl.org/net/ohdsi#925636"	"http://bio2rdf.org/drugbank:DB00935"
"http://purl.bioontology.org/ontology/RXNORM/3355"	"http://purl.org/net/ohdsi#1124300"	"http://bio2rdf.org/drugbank:DB00586"
"http://purl.bioontology.org/ontology/RXNORM/4077"	"http://purl.org/net/ohdsi#748010"	"http://bio2rdf.org/drugbank:DB01215"
"http://purl.bioontology.org/ontology/RXNORM/8126"	"http://purl.org/net/ohdsi#19132886"	"http://bio2rdf.org/drugbank:DB02192"
"http://purl.bioontology.org/ontology/RXNORM/10382"	"http://purl.org/net/ohdsi#19002851"	"http://bio2rdf.org/drugbank:DB01420"
"http://purl.bioontology.org/ontology/RXNORM/38404"	"http://purl.org/net/ohdsi#742267"	"http://bio2rdf.org/drugbank:DB00273"
"http://purl.bioontology.org/ontology/RXNORM/1364430"	"http://purl.org/net/ohdsi#43013024"	"http://bio2rdf.org/drugbank:DB06605"
"http://purl.bioontology.org/ontology/RXNORM/25842"	"http://purl.org/net/ohdsi#998392"	"http://bio2rdf.org/drugbank:DB04564"
"http://purl.bioontology.org/ontology/RXNORM/1889"	"http://purl.org/net/ohdsi#19035569"	"http://bio2rdf.org/drugbank:DB00146"
"http://purl.bioontology.org/ontology/RXNORM/74667"	"http://purl.org/net/ohdsi#720727"	"http://bio2rdf.org/drugbank:DB00962"
"http://purl.bioontology.org/ontology/RXNORM/56795"	"http://purl.org/net/ohdsi#19078219"	"http://bio2rdf.org/drugbank:DB00708"
"http://purl.bioontology.org/ontology/RXNORM/1543543"	"http://purl.org/net/ohdsi#45776670"	"http://bio2rdf.org/drugbank:DB05015"
"http://purl.bioontology.org/ontology/RXNORM/279645"	"http://purl.org/net/ohdsi#1103552"	"http://bio2rdf.org/drugbank:DB00918"
"http://purl.bioontology.org/ontology/RXNORM/25480"	"http://purl.org/net/ohdsi#797399"	"http://bio2rdf.org/drugbank:DB00996"
"http://purl.bioontology.org/ontology/RXNORM/3289"	"http://purl.org/net/ohdsi#43083929"	"http://bio2rdf.org/drugbank:DB00514"
"http://purl.bioontology.org/ontology/RXNORM/8048"	"http://purl.org/net/ohdsi#19131758"	"http://bio2rdf.org/drugbank:DB01186"
"http://purl.bioontology.org/ontology/RXNORM/614373"	"http://purl.org/net/ohdsi#1786055"	"http://bio2rdf.org/drugbank:DB01609"
"http://purl.bioontology.org/ontology/RXNORM/52582"	"http://purl.org/net/ohdsi#968426"	"http://bio2rdf.org/drugbank:DB00244"
"http://purl.bioontology.org/ontology/RXNORM/322154"	"http://purl.org/net/ohdsi#19082766"	"http://bio2rdf.org/drugbank:DB00569"
"http://purl.bioontology.org/ontology/RXNORM/8704"	"http://purl.org/net/ohdsi#752061"	"http://bio2rdf.org/drugbank:DB00433"
"http://purl.bioontology.org/ontology/RXNORM/1056"	"http://purl.org/net/ohdsi#19000729"	"http://bio2rdf.org/drugbank:DB06692"
"http://purl.bioontology.org/ontology/RXNORM/41126"	"http://purl.org/net/ohdsi#1149380"	"http://bio2rdf.org/drugbank:DB00588"
"http://purl.bioontology.org/ontology/RXNORM/1370971"	"http://purl.org/net/ohdsi#43525773"	"http://bio2rdf.org/drugbank:DB04938"
"http://purl.bioontology.org/ontology/RXNORM/4637"	"http://purl.org/net/ohdsi#757627"	"http://bio2rdf.org/drugbank:DB00674"
"http://purl.bioontology.org/ontology/RXNORM/2191"	"http://purl.org/net/ohdsi#1776684"	"http://bio2rdf.org/drugbank:DB00438"
"http://purl.bioontology.org/ontology/RXNORM/328134"	"http://purl.org/net/ohdsi#1319193"	"http://bio2rdf.org/drugbank:DB00317"
"http://purl.bioontology.org/ontology/RXNORM/10753"	"http://purl.org/net/ohdsi#903643"	"http://bio2rdf.org/drugbank:DB00755"
"http://purl.bioontology.org/ontology/RXNORM/10827"	"http://purl.org/net/ohdsi#19005629"	"http://bio2rdf.org/drugbank:DB00347"
"http://purl.bioontology.org/ontology/RXNORM/1547220"	"http://purl.org/net/ohdsi#45775782"	"http://bio2rdf.org/drugbank:DB09039"
"http://purl.bioontology.org/ontology/RXNORM/1546059"	"http://purl.org/net/ohdsi#45775116"	"http://bio2rdf.org/drugbank:DB09080"
"http://purl.bioontology.org/ontology/RXNORM/115552"	"http://purl.org/net/ohdsi#1712549"	"http://bio2rdf.org/drugbank:DB00685"
"http://purl.bioontology.org/ontology/RXNORM/1596"	"http://purl.org/net/ohdsi#924939"	"http://bio2rdf.org/drugbank:DB09020"
"http://purl.bioontology.org/ontology/RXNORM/1086769"	"http://purl.org/net/ohdsi#40234834"	"http://bio2rdf.org/drugbank:DB06684"
"http://purl.bioontology.org/ontology/RXNORM/42333"	"http://purl.org/net/ohdsi#1750928"	"http://bio2rdf.org/drugbank:DB01157"
"http://purl.bioontology.org/ontology/RXNORM/1369563"	"http://purl.org/net/ohdsi#43013623"	"http://bio2rdf.org/drugbank:DB04481"
"http://purl.bioontology.org/ontology/RXNORM/4177"	"http://purl.org/net/ohdsi#43084596"	"http://bio2rdf.org/drugbank:DB00292"
"http://purl.bioontology.org/ontology/RXNORM/1760"	"http://purl.org/net/ohdsi#43076942"	"http://bio2rdf.org/drugbank:DB01200"
"http://purl.bioontology.org/ontology/RXNORM/3255"	"http://purl.org/net/ohdsi#43083892"	"http://bio2rdf.org/drugbank:DB00547"
"http://purl.bioontology.org/ontology/RXNORM/83395"	"http://purl.org/net/ohdsi#1746244"	"http://bio2rdf.org/drugbank:DB01232"
"http://purl.bioontology.org/ontology/RXNORM/448"	"http://purl.org/net/ohdsi#955372"	"http://bio2rdf.org/drugbank:DB00898"
"http://purl.bioontology.org/ontology/RXNORM/134615"	"http://purl.org/net/ohdsi#915542"	"http://bio2rdf.org/drugbank:DB00484"
"http://purl.bioontology.org/ontology/RXNORM/11416"	"http://purl.org/net/ohdsi#19010696"	"http://bio2rdf.org/drugbank:DB01593"
"http://purl.bioontology.org/ontology/RXNORM/32968"	"http://purl.org/net/ohdsi#1322184"	"http://bio2rdf.org/drugbank:DB00758"
"http://purl.bioontology.org/ontology/RXNORM/10759"	"http://purl.org/net/ohdsi#903963"	"http://bio2rdf.org/drugbank:DB00620"
"http://purl.bioontology.org/ontology/RXNORM/797195"	"http://purl.org/net/ohdsi#19027958"	"http://bio2rdf.org/drugbank:DB06702"
"http://purl.bioontology.org/ontology/RXNORM/644"	"http://purl.org/net/ohdsi#991382"	"http://bio2rdf.org/drugbank:DB00594"
"http://purl.bioontology.org/ontology/RXNORM/689"	"http://purl.org/net/ohdsi#1105775"	"http://bio2rdf.org/drugbank:DB01223"
"http://purl.bioontology.org/ontology/RXNORM/623033"	"http://purl.org/net/ohdsi#987366"	"http://bio2rdf.org/drugbank:DB01046"
"http://purl.bioontology.org/ontology/RXNORM/21949"	"http://purl.org/net/ohdsi#778711"	"http://bio2rdf.org/drugbank:DB00924"
"http://purl.bioontology.org/ontology/RXNORM/2582"	"http://purl.org/net/ohdsi#43081524"	"http://bio2rdf.org/drugbank:DB01190"
"http://purl.bioontology.org/ontology/RXNORM/141704"	"http://purl.org/net/ohdsi#19011440"	"http://bio2rdf.org/drugbank:DB01590"
"http://purl.bioontology.org/ontology/RXNORM/1426595"	"http://purl.org/net/ohdsi#43531878"	"http://bio2rdf.org/drugbank:DB02795"
"http://purl.bioontology.org/ontology/RXNORM/72302"	"http://purl.org/net/ohdsi#713823"	"http://bio2rdf.org/drugbank:DB00268"
"http://purl.bioontology.org/ontology/RXNORM/10803"	"http://purl.org/net/ohdsi#905078"	"http://bio2rdf.org/drugbank:DB00432"
"http://purl.bioontology.org/ontology/RXNORM/9036"	"http://purl.org/net/ohdsi#19135845"	"http://bio2rdf.org/drugbank:DB03088"
"http://purl.bioontology.org/ontology/RXNORM/302285"	"http://purl.org/net/ohdsi#19010927"	"http://bio2rdf.org/drugbank:DB00872"
"http://purl.bioontology.org/ontology/RXNORM/35623"	"http://purl.org/net/ohdsi#735951"	"http://bio2rdf.org/drugbank:DB00740"
"http://purl.bioontology.org/ontology/RXNORM/1362739"	"http://purl.org/net/ohdsi#43012204"	"http://bio2rdf.org/drugbank:DB07726"
"http://purl.bioontology.org/ontology/RXNORM/8463"	"http://purl.org/net/ohdsi#947705"	"http://bio2rdf.org/drugbank:DB01179"
"http://purl.bioontology.org/ontology/RXNORM/8703"	"http://purl.org/net/ohdsi#1551803"	"http://bio2rdf.org/drugbank:DB01039"
"http://purl.bioontology.org/ontology/RXNORM/309"	"http://purl.org/net/ohdsi#19074752"	"http://bio2rdf.org/drugbank:DB00131"
"http://purl.bioontology.org/ontology/RXNORM/8698"	"http://purl.org/net/ohdsi#1151422"	"http://bio2rdf.org/drugbank:DB01032"
"http://purl.bioontology.org/ontology/RXNORM/10627"	"http://purl.org/net/ohdsi#902722"	"http://bio2rdf.org/drugbank:DB00684"
"http://purl.bioontology.org/ontology/RXNORM/11198"	"http://purl.org/net/ohdsi#19008264"	"http://bio2rdf.org/drugbank:DB00570"
"http://purl.bioontology.org/ontology/RXNORM/2418"	"http://purl.org/net/ohdsi#19095164"	"http://bio2rdf.org/drugbank:DB00169"
"http://purl.bioontology.org/ontology/RXNORM/1311548"	"http://purl.org/net/ohdsi#42899112"	"http://bio2rdf.org/drugbank:DB08847"
"http://purl.bioontology.org/ontology/RXNORM/3154"	"http://purl.org/net/ohdsi#1714527"	"http://bio2rdf.org/drugbank:DB00618"
"http://purl.bioontology.org/ontology/RXNORM/10737"	"http://purl.org/net/ohdsi#703547"	"http://bio2rdf.org/drugbank:DB00656"
"http://purl.bioontology.org/ontology/RXNORM/90176"	"http://purl.org/net/ohdsi#1360067"	"http://bio2rdf.org/drugbank:DB01592"
"http://purl.bioontology.org/ontology/RXNORM/1272"	"http://purl.org/net/ohdsi#1715117"	"http://bio2rdf.org/drugbank:DB00355"
"http://purl.bioontology.org/ontology/RXNORM/55685"	"http://purl.org/net/ohdsi#19115051"	"http://bio2rdf.org/drugbank:DB00884"
"http://purl.bioontology.org/ontology/RXNORM/1311524"	"http://purl.org/net/ohdsi#42898318"	"http://bio2rdf.org/drugbank:DB00168"
"http://purl.bioontology.org/ontology/RXNORM/10995"	"http://purl.org/net/ohdsi#19006877"	"http://bio2rdf.org/drugbank:DB03419"
"http://purl.bioontology.org/ontology/RXNORM/1320642"	"http://purl.org/net/ohdsi#42903971"	"http://bio2rdf.org/drugbank:DB03651"
"http://purl.bioontology.org/ontology/RXNORM/6960"	"http://purl.org/net/ohdsi#708298"	"http://bio2rdf.org/drugbank:DB00683"
"http://purl.bioontology.org/ontology/RXNORM/4089"	"http://purl.org/net/ohdsi#1349025"	"http://bio2rdf.org/drugbank:DB01196"
"http://purl.bioontology.org/ontology/RXNORM/48937"	"http://purl.org/net/ohdsi#19061088"	"http://bio2rdf.org/drugbank:DB00633"
"http://purl.bioontology.org/ontology/RXNORM/22537"	"http://purl.org/net/ohdsi#19052751"	"http://bio2rdf.org/drugbank:DB01134"
"http://purl.bioontology.org/ontology/RXNORM/168"	"http://purl.org/net/ohdsi#43076852"	"http://bio2rdf.org/drugbank:DB03166"
"http://purl.bioontology.org/ontology/RXNORM/476588"	"http://purl.org/net/ohdsi#19112578"	"http://bio2rdf.org/drugbank:DB01591"
"http://purl.bioontology.org/ontology/RXNORM/70599"	"http://purl.org/net/ohdsi#19126511"	"http://bio2rdf.org/drugbank:DB04304"
"http://purl.bioontology.org/ontology/RXNORM/1311381"	"http://purl.org/net/ohdsi#42900051"	"http://bio2rdf.org/drugbank:DB01900"
"http://purl.bioontology.org/ontology/RXNORM/746741"	"http://purl.org/net/ohdsi#720810"	"http://bio2rdf.org/drugbank:DB00413"
"http://purl.bioontology.org/ontology/RXNORM/233272"	"http://purl.org/net/ohdsi#1389888"	"http://bio2rdf.org/drugbank:DB00307"
"http://purl.bioontology.org/ontology/RXNORM/1539968"	"http://purl.org/net/ohdsi#45775260"	"http://bio2rdf.org/drugbank:DB05869"
"http://purl.bioontology.org/ontology/RXNORM/161"	"http://purl.org/net/ohdsi#43076775"	"http://bio2rdf.org/drugbank:DB00316"
"http://purl.bioontology.org/ontology/RXNORM/322249"	"http://purl.org/net/ohdsi#19082769"	"http://bio2rdf.org/drugbank:DB00998"
"http://purl.bioontology.org/ontology/RXNORM/114970"	"http://purl.org/net/ohdsi#1111706"	"http://bio2rdf.org/drugbank:DB00549"
"http://purl.bioontology.org/ontology/RXNORM/31563"	"http://purl.org/net/ohdsi#1114620"	"http://bio2rdf.org/drugbank:DB00716"
"http://purl.bioontology.org/ontology/RXNORM/60307"	"http://purl.org/net/ohdsi#782211"	"http://bio2rdf.org/drugbank:DB00494"
"http://purl.bioontology.org/ontology/RXNORM/4603"	"http://purl.org/net/ohdsi#956874"	"http://bio2rdf.org/drugbank:DB00695"
"http://purl.bioontology.org/ontology/RXNORM/1147220"	"http://purl.org/net/ohdsi#40241937"	"http://bio2rdf.org/drugbank:DB08881"
"http://purl.bioontology.org/ontology/RXNORM/8702"	"http://purl.org/net/ohdsi#1351779"	"http://bio2rdf.org/drugbank:DB01168"
"http://purl.bioontology.org/ontology/RXNORM/32385"	"http://purl.org/net/ohdsi#916282"	"http://bio2rdf.org/drugbank:DB01250"
"http://purl.bioontology.org/ontology/RXNORM/1311224"	"http://purl.org/net/ohdsi#42900471"	"http://bio2rdf.org/drugbank:DB04532"
"http://purl.bioontology.org/ontology/RXNORM/35636"	"http://purl.org/net/ohdsi#735979"	"http://bio2rdf.org/drugbank:DB00734"
"http://purl.bioontology.org/ontology/RXNORM/99"	"http://purl.org/net/ohdsi#1369939"	"http://bio2rdf.org/drugbank:DB00513"
"http://purl.bioontology.org/ontology/RXNORM/1426941"	"http://purl.org/net/ohdsi#43532441"	"http://bio2rdf.org/drugbank:DB04445"
"http://purl.bioontology.org/ontology/RXNORM/325642"	"http://purl.org/net/ohdsi#1717963"	"http://bio2rdf.org/drugbank:DB00303"
"http://purl.bioontology.org/ontology/RXNORM/996051"	"http://purl.org/net/ohdsi#40222431"	"http://bio2rdf.org/drugbank:DB06772"
"http://purl.bioontology.org/ontology/RXNORM/1546365"	"http://purl.org/net/ohdsi#1727468"	"http://bio2rdf.org/drugbank:DB00733"
"http://purl.bioontology.org/ontology/RXNORM/1603296"	"http://purl.org/net/ohdsi#46221433"	"http://bio2rdf.org/drugbank:DB09078"
"http://purl.bioontology.org/ontology/RXNORM/301542"	"http://purl.org/net/ohdsi#1510813"	"http://bio2rdf.org/drugbank:DB01098"
"http://purl.bioontology.org/ontology/RXNORM/6835"	"http://purl.org/net/ohdsi#1504620"	"http://bio2rdf.org/drugbank:DB00763"
"http://purl.bioontology.org/ontology/RXNORM/28656"	"http://purl.org/net/ohdsi#1507558"	"http://bio2rdf.org/drugbank:DB00666"
"http://purl.bioontology.org/ontology/RXNORM/10814"	"http://purl.org/net/ohdsi#1505346"	"http://bio2rdf.org/drugbank:DB00279"
"http://purl.bioontology.org/ontology/RXNORM/10917"	"http://purl.org/net/ohdsi#706644"	"http://bio2rdf.org/drugbank:DB01199"
"http://purl.bioontology.org/ontology/RXNORM/42316"	"http://purl.org/net/ohdsi#950637"	"http://bio2rdf.org/drugbank:DB00864"
"http://purl.bioontology.org/ontology/RXNORM/153970"	"http://purl.org/net/ohdsi#923672"	"http://bio2rdf.org/drugbank:DB00424"
"http://purl.bioontology.org/ontology/RXNORM/1546223"	"http://purl.org/net/ohdsi#45775324"	"http://bio2rdf.org/drugbank:DB00271"
"http://purl.bioontology.org/ontology/RXNORM/42375"	"http://purl.org/net/ohdsi#1351541"	"http://bio2rdf.org/drugbank:DB00007"
"http://purl.bioontology.org/ontology/RXNORM/194000"	"http://purl.org/net/ohdsi#1337620"	"http://bio2rdf.org/drugbank:DB01101"
"http://purl.bioontology.org/ontology/RXNORM/8814"	"http://purl.org/net/ohdsi#1354118"	"http://bio2rdf.org/drugbank:DB01240"
"http://purl.bioontology.org/ontology/RXNORM/3143"	"http://purl.org/net/ohdsi#1312007"	"http://bio2rdf.org/drugbank:DB01708"
"http://purl.bioontology.org/ontology/RXNORM/897018"	"http://purl.org/net/ohdsi#40170680"	"http://bio2rdf.org/drugbank:DB06637"
"http://purl.bioontology.org/ontology/RXNORM/7238"	"http://purl.org/net/ohdsi#1114122"	"http://bio2rdf.org/drugbank:DB00844"
"http://purl.bioontology.org/ontology/RXNORM/16728"	"http://purl.org/net/ohdsi#929542"	"http://bio2rdf.org/drugbank:DB00551"
"http://purl.bioontology.org/ontology/RXNORM/9671"	"http://purl.org/net/ohdsi#19066774"	"http://bio2rdf.org/drugbank:DB00133"
"http://purl.bioontology.org/ontology/RXNORM/1314255"	"http://purl.org/net/ohdsi#42903748"	"http://bio2rdf.org/drugbank:DB01094"
"http://purl.bioontology.org/ontology/RXNORM/68139"	"http://purl.org/net/ohdsi#19003953"	"http://bio2rdf.org/drugbank:DB00728"
"http://purl.bioontology.org/ontology/RXNORM/10594"	"http://purl.org/net/ohdsi#1302398"	"http://bio2rdf.org/drugbank:DB00208"
"http://purl.bioontology.org/ontology/RXNORM/9000"	"http://purl.org/net/ohdsi#759740"	"http://bio2rdf.org/drugbank:DB00545"
"http://purl.bioontology.org/ontology/RXNORM/31914"	"http://purl.org/net/ohdsi#715458"	"http://bio2rdf.org/drugbank:DB00906"
"http://purl.bioontology.org/ontology/RXNORM/115265"	"http://purl.org/net/ohdsi#19011068"	"http://bio2rdf.org/drugbank:DB00710"
"http://purl.bioontology.org/ontology/RXNORM/7407"	"http://purl.org/net/ohdsi#718583"	"http://bio2rdf.org/drugbank:DB00184"
"http://purl.bioontology.org/ontology/RXNORM/88014"	"http://purl.org/net/ohdsi#1154077"	"http://bio2rdf.org/drugbank:DB00953"
"http://purl.bioontology.org/ontology/RXNORM/24698"	"http://purl.org/net/ohdsi#1395557"	"http://bio2rdf.org/drugbank:DB01073"
"http://purl.bioontology.org/ontology/RXNORM/114289"	"http://purl.org/net/ohdsi#1711523"	"http://bio2rdf.org/drugbank:DB00224"
"http://purl.bioontology.org/ontology/RXNORM/1300786"	"http://purl.org/net/ohdsi#42873636"	"http://bio2rdf.org/drugbank:DB08893"
"http://purl.bioontology.org/ontology/RXNORM/134527"	"http://purl.org/net/ohdsi#1715472"	"http://bio2rdf.org/drugbank:DB05251"
"http://purl.bioontology.org/ontology/RXNORM/657797"	"http://purl.org/net/ohdsi#19092845"	"http://bio2rdf.org/drugbank:DB06287"
"http://purl.bioontology.org/ontology/RXNORM/85248"	"http://purl.org/net/ohdsi#948555"	"http://bio2rdf.org/drugbank:DB00969"
"http://purl.bioontology.org/ontology/RXNORM/11359"	"http://purl.org/net/ohdsi#1310353"	"http://bio2rdf.org/drugbank:DB00137"
"http://purl.bioontology.org/ontology/RXNORM/20859"	"http://purl.org/net/ohdsi#19049410"	"http://bio2rdf.org/drugbank:DB01161"
"http://purl.bioontology.org/ontology/RXNORM/7984"	"http://purl.org/net/ohdsi#1729720"	"http://bio2rdf.org/drugbank:DB00417"
"http://purl.bioontology.org/ontology/RXNORM/1314211"	"http://purl.org/net/ohdsi#42903712"	"http://bio2rdf.org/drugbank:DB07631"
"http://purl.bioontology.org/ontology/RXNORM/20614"	"http://purl.org/net/ohdsi#19049284"	"http://bio2rdf.org/drugbank:DB01718"
"http://purl.bioontology.org/ontology/RXNORM/47579"	"http://purl.org/net/ohdsi#1558471"	"http://bio2rdf.org/drugbank:DB00248"
"http://purl.bioontology.org/ontology/RXNORM/3254"	"http://purl.org/net/ohdsi#917205"	"http://bio2rdf.org/drugbank:DB01260"
"http://purl.bioontology.org/ontology/RXNORM/1367159"	"http://purl.org/net/ohdsi#43013102"	"http://bio2rdf.org/drugbank:DB02178"
"http://purl.bioontology.org/ontology/RXNORM/6375"	"http://purl.org/net/ohdsi#789578"	"http://bio2rdf.org/drugbank:DB01235"
"http://purl.bioontology.org/ontology/RXNORM/51428"	"http://purl.org/net/ohdsi#1567198"	"http://bio2rdf.org/drugbank:DB01306"
"http://purl.bioontology.org/ontology/RXNORM/1193326"	"http://purl.org/net/ohdsi#40244464"	"http://bio2rdf.org/drugbank:DB08877"
"http://purl.bioontology.org/ontology/RXNORM/1000082"	"http://purl.org/net/ohdsi#40224159"	"http://bio2rdf.org/drugbank:DB06766"
"http://purl.bioontology.org/ontology/RXNORM/1424174"	"http://purl.org/net/ohdsi#43526934"	"http://bio2rdf.org/drugbank:DB08913"
"http://purl.bioontology.org/ontology/RXNORM/8011"	"http://purl.org/net/ohdsi#19031224"	"http://bio2rdf.org/drugbank:DB00552"
"http://purl.bioontology.org/ontology/RXNORM/3384"	"http://purl.org/net/ohdsi#43084035"	"http://bio2rdf.org/drugbank:DB00711"
"http://purl.bioontology.org/ontology/RXNORM/1309741"	"http://purl.org/net/ohdsi#42899635"	"http://bio2rdf.org/drugbank:DB04325"
"http://purl.bioontology.org/ontology/RXNORM/819911"	"http://purl.org/net/ohdsi#40161662"	"http://bio2rdf.org/drugbank:DB06771"
"http://purl.bioontology.org/ontology/RXNORM/1313173"	"http://purl.org/net/ohdsi#42903541"	"http://bio2rdf.org/drugbank:DB02083"
"http://purl.bioontology.org/ontology/RXNORM/31819"	"http://purl.org/net/ohdsi#1715315"	"http://bio2rdf.org/drugbank:DB00507"
"http://purl.bioontology.org/ontology/RXNORM/69120"	"http://purl.org/net/ohdsi#1106776"	"http://bio2rdf.org/drugbank:DB01409"
"http://purl.bioontology.org/ontology/RXNORM/857974"	"http://purl.org/net/ohdsi#40166035"	"http://bio2rdf.org/drugbank:DB06335"
"http://purl.bioontology.org/ontology/RXNORM/3022"	"http://purl.org/net/ohdsi#910888"	"http://bio2rdf.org/drugbank:DB00847"
"http://purl.bioontology.org/ontology/RXNORM/11124"	"http://purl.org/net/ohdsi#1707687"	"http://bio2rdf.org/drugbank:DB00512"
"http://purl.bioontology.org/ontology/RXNORM/167"	"http://purl.org/net/ohdsi#43076841"	"http://bio2rdf.org/drugbank:DB00819"
"http://purl.bioontology.org/ontology/RXNORM/50166"	"http://purl.org/net/ohdsi#1363749"	"http://bio2rdf.org/drugbank:DB00492"
"http://purl.bioontology.org/ontology/RXNORM/1098413"	"http://purl.org/net/ohdsi#40238052"	"http://bio2rdf.org/drugbank:DB05294"
"http://purl.bioontology.org/ontology/RXNORM/38409"	"http://purl.org/net/ohdsi#1342346"	"http://bio2rdf.org/drugbank:DB00539"
"http://purl.bioontology.org/ontology/RXNORM/343047"	"http://purl.org/net/ohdsi#1727223"	"http://bio2rdf.org/drugbank:DB01072"
"http://purl.bioontology.org/ontology/RXNORM/1242999"	"http://purl.org/net/ohdsi#42709322"	"http://bio2rdf.org/drugbank:DB06626"
"http://purl.bioontology.org/ontology/RXNORM/22892"	"http://purl.org/net/ohdsi#1189490"	"http://bio2rdf.org/drugbank:DB01495"
"http://purl.bioontology.org/ontology/RXNORM/36437"	"http://purl.org/net/ohdsi#739138"	"http://bio2rdf.org/drugbank:DB01104"
"http://purl.bioontology.org/ontology/RXNORM/2626"	"http://purl.org/net/ohdsi#800878"	"http://bio2rdf.org/drugbank:DB00363"
"http://purl.bioontology.org/ontology/RXNORM/1114195"	"http://purl.org/net/ohdsi#40241331"	"http://bio2rdf.org/drugbank:DB06228"
"http://purl.bioontology.org/ontology/RXNORM/73044"	"http://purl.org/net/ohdsi#1516766"	"http://bio2rdf.org/drugbank:DB00912"
"http://purl.bioontology.org/ontology/RXNORM/2541"	"http://purl.org/net/ohdsi#997276"	"http://bio2rdf.org/drugbank:DB00501"
"http://purl.bioontology.org/ontology/RXNORM/1100072"	"http://purl.org/net/ohdsi#40239056"	"http://bio2rdf.org/drugbank:DB05812"
"http://purl.bioontology.org/ontology/RXNORM/69036"	"http://purl.org/net/ohdsi#19006586"	"http://bio2rdf.org/drugbank:DB06201"
"http://purl.bioontology.org/ontology/RXNORM/4179"	"http://purl.org/net/ohdsi#43084598"	"http://bio2rdf.org/drugbank:DB00773"
"http://purl.bioontology.org/ontology/RXNORM/1367839"	"http://purl.org/net/ohdsi#43014182"	"http://bio2rdf.org/drugbank:DB05528"
"http://purl.bioontology.org/ontology/RXNORM/3008"	"http://purl.org/net/ohdsi#43083300"	"http://bio2rdf.org/drugbank:DB00091"
