DRUG_CONCEPT_ID	SPL_ID	SET_ID	TRADE_NAME	SPL_DATE	SPL_SECTION	CONDITION_CONCEPT_ID	CONDITION_PT	CONDITION_LLT	CONDITION_SOURCE_VALUE	parseMethod	sentenceNum	labdirection	drugfreq	exclude
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Adverse Reactions	36718079	Facial paresis	facial paresis	facial paresis	L1	41		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Adverse Reactions	36718265	Tremor	tremor	tremor	L1	41		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Adverse Reactions	35205025	Dizziness	dizziness	dizziness	L1	41		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Adverse Reactions	35406392	Vertigo	vertigo	vertigo	L1	41		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Adverse Reactions	36718379	Paraesthesia	paresthesia	paresthesia	L1	41		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Adverse Reactions			peripheral neuropathies	peripheral neuropathy	L1	41		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Adverse Reactions	36718477	Peripheral nerve palsy	peripheral nerve palsy	peripheral nerve palsy	L1	41		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Adverse Reactions	36919117	Mental disorder	psychic disturbance	psychic disturbances	L1	41		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Adverse Reactions	36918858	Anxiety	anxiety	anxiety	L1	41		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Adverse Reactions	36718555	Insomnia	insomnia	insomnia	L1	41		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Adverse Reactions	36918942	Depression	depression	depression	L1	41		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36718179	Cognitive disorder	cognitive impairment	cognitive impairment	M1	43		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36718171	Amnesia	memory loss	memory loss	L1	43		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36718175	Memory impairment	forgetfulness	forgetfulness	L1	43		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36718171	Amnesia	amnesia	amnesia	L1	43		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36718175	Memory impairment	memory impairment	memory impairment	L1	43		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36718301	Confusional state	confusion	confusion	L1	43		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36009756	Anaphylactic reaction	anaphylaxis	anaphylaxis	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36009762	Angioedema	angioedema	angioedema	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36009828	Polymyalgia rheumatica	polymyalgia rheumatica	polymyalgia rheumatica	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36009843	Dermatomyositis	dermatomyositis	dermatomyositis	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36009918	Vasculitis	vasculitis	vasculitis	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35104181	Purpura	purpura	purpura	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35104691	Thrombocytopenia	thrombocytopenia	thrombocytopenia	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35104868	Leukopenia	leukopenia	leukopenia	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35104281	Haemolytic anaemia	hemolytic anemia	hemolytic anemia	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36313661	Antinuclear antibody positive	ana positive	positive ana	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36313153	Red blood cell sedimentation rate increased	esr increased	esr increase	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35104826	Eosinophilia	eosinophilia	eosinophilia	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36516779	Arthritis	arthritis	arthritis	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36516812	Arthralgia	arthralgia	arthralgia	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36009783	Urticaria	urticaria	urticaria	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35809072	Asthenia	asthenia	asthenia	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	37320193	Photosensitivity reaction	photosensitivity	photosensitivity	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35809054	Pyrexia	fever	fever	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35809082	Chills	chills	chills	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35809130	Flushing	flushing	flushing	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35809079	Malaise	malaise	malaise	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35205038	Dyspnoea	dyspnea	dyspnea	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36009754	Toxic epidermal necrolysis	toxic epidermal necrolysis	toxic epidermal necrolysis	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36009707	Erythema multiforme	erythema multiforme	erythema multiforme	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36009724	Stevens-Johnson syndrome	stevens johnson syndrome	stevens johnson syndrome	L1	47		rare	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35707713	Pancreatitis	pancreatitis	pancreatitis	L1	49		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35909616	Hepatitis chronic active	chronic active hepatitis	chronic active hepatitis	L1	49		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35909473	Jaundice cholestatic	cholestatic jaundice	cholestatic jaundice	L1	49		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35909527	Hepatic cirrhosis	Liver cirrhosis	cirrhosis	L1	49		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35909611	Hepatic necrosis	Hepatic necrosis	fulminant hepatic necrosis	L1	49		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35909670	Hepatic neoplasm malignant	hepatoma	hepatoma	L1	49		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36416512	Anorexia	anorexia	anorexia	L1	49		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35708208	Vomiting	vomiting	vomiting	L1	49		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35909518	Hepatic failure	hepatic failure	non fatal hepatic failure	L2M	49		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	37320268	Alopecia	alopecia	alopecia	L1	51		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	37320197	Pruritus	pruritus	pruritus	L1	51		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35809387	Nodule	nodule	nodules	L1	52		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35506601	Gynaecomastia	gynecomastia	gynecomastia	L1	54		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36919197	Loss of libido	loss of libido	loss of libido	L1	54		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36919183	Erectile dysfunction	erectile dysfunction	erectile dysfunction	L1	54		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35606824	Cataract	cataracts	progression of cataracts	L2M	56		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35606828	Lenticular opacities	lens opacity	lens opacities	L1	56		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	35607288	Ophthalmoplegia	ophthalmoplegia	ophthalmoplegia	L1	56		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36313605	Transaminases increased	Transaminases increased	elevated transaminases	L1	58		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36312565	Blood alkaline phosphatase	alkaline phosphatase	alkaline phosphatase	L1	58		unk	LAB
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36313547	Blood bilirubin	bilirubin	bilirubin	L1	58		unk	LAB
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Post Marketing	36312473	Thyroid function test abnormal	thyroid function abnormal	thyroid function abnormalities	L1	58		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	37019319	Renal failure acute	acute renal failure	acute renal failure	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36313521	Alanine aminotransferase	alanine aminotransferase	alanine aminotransferase	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36416512	Anorexia	anorexia	anorexia	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36313531	Aspartate aminotransferase	aspartate aminotransferase	aspartate aminotransferase	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	37622403	Arteriosclerosis	atherosclerosis	atherosclerosis	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	37622518	Haemorrhage	bleeding	bleeding	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36617300	Neoplasm malignant	carcinogenicity	carcinogenicity	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35606824	Cataract	cataracts	cataracts	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35205185	Chest pain	chest pain	chest pain	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36312525	Blood creatine phosphokinase	cpk	cpk	M1	64		unk	LAB
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36312525	Blood creatine phosphokinase	creatine kinase	creatine kinase	M1	64		unk	LAB
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36312525	Blood creatine phosphokinase	creatine phosphokinase	creatine phosphokinase	M1	64		unk	LAB
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35506609	Diabetes mellitus	diabetes mellitus	diabetes mellitus	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35506609	Diabetes mellitus	diabetic	diabetic	M1	64		unk	Y
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36316180	Drug level	drug level	drug level	M1	64		unk	Y
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35809225	Oedema	edema	edema	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36718530	Epilepsy	epilepsy	epilepsy	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35809076	Fatigue	fatigue	fatigue	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35809054	Pyrexia	fever	fever	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36313029	Fibrin	fibrin	fibrin	M1	64		unk	Y
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36517123	Synovial cyst	ganglion	ganglion	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)			hba c	hba c	M1	64		unk	Y
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	37622518	Haemorrhage	hemorrhage	hemorrhage	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35909518	Hepatic failure	hepatic failure	hepatic failure	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35305820	Type IIa hyperlipidaemia	homozygous familial hypercholesterolemia	homozygous familial hypercholesterolemia	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35104304	Hyperbilirubinaemia	hyperbilirubinemia	hyperbilirubinemia	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36009711	Hypersensitivity	hypersensitivity	hypersensitivity	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	37622449	Hypotension	hypotension	hypotension	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35809181	Inflammation	inflammation	inflammation	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35809310	Drug interaction	interactions	interactions	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35104306	Jaundice	jaundice	jaundice	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36314006	Low density lipoprotein	ldl	ldl	M1	64		unk	LAB
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35909503	Liver injury	liver injury	liver injury	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35809079	Malaise	malaise	malaise	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36314834	Biopsy muscle	muscle biopsy	muscle biopsy	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36516837	Myalgia	muscle pain	muscle pain	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36516876	Muscular weakness	muscle weakness	muscle weakness	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35205334	Myoglobinuria	myoglobinuria	myoglobinuria	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36516886	Myopathy	myopathy	myopathy	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35809392	Necrosis	necrosis	necrosis	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36718337	Nerve degeneration	nerve degeneration	nerve degeneration	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36617253	Papilloma	papilloma	papilloma	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35809310	Drug interaction	pharmacodynamic interaction	pharmacodynamic interaction	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36312159	Blood cortisol	plasma cortisol	plasma cortisol	M1	64		unk	LAB
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36312380	Blood testosterone	plasma testosterone	plasma testosterone	M1	64		unk	Y
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36818833	Pregnancy	pregnancy	pregnancy	M1	64		unk	Y
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36313088	Prothrombin time	prothrombin time	prothrombin time	M1	64		unk	LAB
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	37019318	Renal failure	renal insufficiency	renal insufficiency	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36516888	Rhabdomyolysis	rhabdomyolysis	rhabdomyolysis	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36110212	Salmonellosis	salmonella	salmonella	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36110642	Sepsis	sepsis	sepsis	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36315567	Blood creatine	serum creatine	serum creatine	M1	64		unk	LAB
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	36314155	Blood glucose	serum glucose	serum glucose	M1	64		unk	LAB
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35809252	Tenderness	tenderness	tenderness	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35506603	Testicular atrophy	testicular atrophy	testicular atrophy	M1	64		unk	
19019115	f5babccb-d26e-44a0-843b-7ece78c94cb8	165c9a95-de9b-44fc-a26a-40737a0d6bfd	lovastatin	10/22/2013	Precautions (beta)	35506811	Thyroid neoplasm	thyroid neoplasms	thyroid neoplasms	M1	64		unk	Y
