1518254-35606827|1518254|Dexamethasone|35606827|Cataract subcapsular
1518254-35606964|1518254|Dexamethasone|35606964|Eye pain
1518254-35606968|1518254|Dexamethasone|35606968|Eyelids pruritus
1518254-35606990|1518254|Dexamethasone|35606990|Ocular hypertension
1518254-35606995|1518254|Dexamethasone|35606995|Conjunctival haemorrhage
1518254-35607016|1518254|Dexamethasone|35607016|Anterior chamber cell
1518254-35607018|1518254|Dexamethasone|35607018|Anterior chamber flare
1518254-35607027|1518254|Dexamethasone|35607027|Conjunctival hyperaemia
1518254-35607029|1518254|Dexamethasone|35607029|Conjunctival oedema
1518254-35607082|1518254|Dexamethasone|35607082|Blepharitis
1518254-35607106|1518254|Dexamethasone|35607106|Endophthalmitis
1518254-35607172|1518254|Dexamethasone|35607172|Scleral hyperaemia
1518254-35607313|1518254|Dexamethasone|35607313|Abnormal sensation in eye
1518254-35607334|1518254|Dexamethasone|35607334|Vitreous detachment
1518254-35607337|1518254|Dexamethasone|35607337|Vitreous opacities
1518254-35607370|1518254|Dexamethasone|35607370|Retinal detachment
1518254-35607378|1518254|Dexamethasone|35607378|Retinal tear
1518254-35607402|1518254|Dexamethasone|35607402|Vitreous haemorrhage
1518254-35607478|1518254|Dexamethasone|35607478|Photopsia
1518254-35607485|1518254|Dexamethasone|35607485|Visual impairment
1518254-36211555|1518254|Dexamethasone|36211555|Device dislocation
1518254-36315155|1518254|Dexamethasone|36315155|Intraocular pressure increased
1518254-36774818|1518254|Dexamethasone|36774818|Headache
1518254-36774868|1518254|Dexamethasone|36774868|Migraine
1518254-42889129|1518254|Dexamethasone|42889129|Vitreous floaters
1520218-35305774|1520218|Betaine|35305774|Hypermethioninaemia
1520218-35707649|1520218|Betaine|35707649|Tooth disorder
1520218-35708093|1520218|Betaine|35708093|Diarrhoea
1520218-35708164|1520218|Betaine|35708164|Abdominal discomfort
1520218-35708202|1520218|Betaine|35708202|Nausea
1520218-35708208|1520218|Betaine|35708208|Vomiting
1520218-35708730|1520218|Betaine|35708730|Glossitis
1520218-35809139|1520218|Betaine|35809139|Irritability
1520218-36045469|1520218|Betaine|36045469|Urticaria
1520218-36416514|1520218|Betaine|36416514|Decreased appetite
1520218-36718151|1520218|Betaine|36718151|Brain oedema
1520218-36718347|1520218|Betaine|36718347|Agitation
1520218-36718449|1520218|Betaine|36718449|Urinary incontinence
1520218-36919083|1520218|Betaine|36919083|Personality disorder
1520218-36978928|1520218|Betaine|36978928|Depression
1520218-36980356|1520218|Betaine|36980356|Sleep disorder
1520218-37320268|1520218|Betaine|37320268|Alopecia
1520218-37383548|1520218|Betaine|37383548|Skin odour abnormal
1521987-35122644|1521987|Teriparatide|35122644|Anaemia
1521987-35204948|1521987|Teriparatide|35204948|Tachycardia
1521987-35205025|1521987|Teriparatide|35205025|Dizziness
1521987-35205034|1521987|Teriparatide|35205034|Palpitations
1521987-35205037|1521987|Teriparatide|35205037|Syncope
1521987-35205038|1521987|Teriparatide|35205038|Dyspnoea
1521987-35205236|1521987|Teriparatide|35205236|Oedema peripheral
1521987-35227569|1521987|Teriparatide|35227569|Chest pain
1521987-35406392|1521987|Teriparatide|35406392|Vertigo
1521987-35506742|1521987|Teriparatide|35506742|Hypercalcaemia
1521987-35707535|1521987|Teriparatide|35707535|Hiatus hernia
1521987-35708202|1521987|Teriparatide|35708202|Nausea
1521987-35708208|1521987|Teriparatide|35708208|Vomiting
1521987-35708360|1521987|Teriparatide|35708360|Haemorrhoids
1521987-35738129|1521987|Teriparatide|35738129|Gastrooesophageal reflux disease
1521987-35808976|1521987|Teriparatide|35808976|Injection site erythema
1521987-35808980|1521987|Teriparatide|35808980|Injection site haematoma
1521987-35808981|1521987|Teriparatide|35808981|Injection site haemorrhage
1521987-35809072|1521987|Teriparatide|35809072|Asthenia
1521987-35809076|1521987|Teriparatide|35809076|Fatigue
1521987-35809134|1521987|Teriparatide|35809134|Hyperhidrosis
1521987-35809220|1521987|Teriparatide|35809220|Face oedema
1521987-35809225|1521987|Teriparatide|35809225|Oedema
1521987-35842446|1521987|Teriparatide|35842446|Injection site pain
1521987-35842463|1521987|Teriparatide|35842463|Injection site pruritus
1521987-35842469|1521987|Teriparatide|35842469|Injection site reaction
1521987-35842481|1521987|Teriparatide|35842481|Injection site swelling
1521987-36045469|1521987|Teriparatide|36045469|Urticaria
1521987-36312568|1521987|Teriparatide|36312568|Blood alkaline phosphatase increased
1521987-36316189|1521987|Teriparatide|36316189|Drug specific antibody present
1521987-36356121|1521987|Teriparatide|36356121|Cardiac murmur
1521987-36364979|1521987|Teriparatide|36364979|Weight increased
1521987-36416634|1521987|Teriparatide|36416634|Hypercholesterolaemia
1521987-36416698|1521987|Teriparatide|36416698|Hyperuricaemia
1521987-36516812|1521987|Teriparatide|36516812|Arthralgia
1521987-36516837|1521987|Teriparatide|36516837|Myalgia
1521987-36516848|1521987|Teriparatide|36516848|Muscle spasms
1521987-36516909|1521987|Teriparatide|36516909|Sciatica
1521987-36516959|1521987|Teriparatide|36516959|Pain in extremity
1521987-36570060|1521987|Teriparatide|36570060|Back pain
1521987-36718449|1521987|Teriparatide|36718449|Urinary incontinence
1521987-36774818|1521987|Teriparatide|36774818|Headache
1521987-36978928|1521987|Teriparatide|36978928|Depression
1521987-37019318|1521987|Teriparatide|37019318|Renal failure
1521987-37019321|1521987|Teriparatide|37019321|Renal impairment
1521987-37019456|1521987|Teriparatide|37019456|Nephrolithiasis
1521987-37081075|1521987|Teriparatide|37081075|Micturition urgency
1521987-37081251|1521987|Teriparatide|37081251|Polyuria
1521987-37282616|1521987|Teriparatide|37282616|Emphysema
1521987-37689222|1521987|Teriparatide|37689222|Hypotension
1524674-35104113|1524674|zoledronic acid|35104113|Pancytopenia
1524674-35104691|1524674|zoledronic acid|35104691|Thrombocytopenia
1524674-35104868|1524674|zoledronic acid|35104868|Leukopenia
1524674-35122644|1524674|zoledronic acid|35122644|Anaemia
1524674-35204928|1524674|zoledronic acid|35204928|Bradycardia
1524674-35205025|1524674|zoledronic acid|35205025|Dizziness
1524674-35205034|1524674|zoledronic acid|35205034|Palpitations
1524674-35205037|1524674|zoledronic acid|35205037|Syncope
1524674-35205038|1524674|zoledronic acid|35205038|Dyspnoea
1524674-35205236|1524674|zoledronic acid|35205236|Oedema peripheral
1524674-35226607|1524674|zoledronic acid|35226607|Atrial fibrillation
1524674-35227569|1524674|zoledronic acid|35227569|Chest pain
1524674-35406392|1524674|zoledronic acid|35406392|Vertigo
1524674-35606964|1524674|zoledronic acid|35606964|Eye pain
1524674-35607031|1524674|zoledronic acid|35607031|Conjunctivitis
1524674-35607075|1524674|zoledronic acid|35607075|Iritis
1524674-35607078|1524674|zoledronic acid|35607078|Uveitis
1524674-35607130|1524674|zoledronic acid|35607130|Ocular hyperaemia
1524674-35607146|1524674|zoledronic acid|35607146|Parophthalmia
1524674-35607169|1524674|zoledronic acid|35607169|Episcleritis
1524674-35607174|1524674|zoledronic acid|35607174|Scleritis
1524674-35607483|1524674|zoledronic acid|35607483|Vision blurred
1524674-35707660|1524674|zoledronic acid|35707660|Toothache
1524674-35708050|1524674|zoledronic acid|35708050|Gastritis
1524674-35708083|1524674|zoledronic acid|35708083|Oesophagitis
1524674-35708093|1524674|zoledronic acid|35708093|Diarrhoea
1524674-35708139|1524674|zoledronic acid|35708139|Dyspepsia
1524674-35708154|1524674|zoledronic acid|35708154|Abdominal pain
1524674-35708156|1524674|zoledronic acid|35708156|Abdominal pain upper
1524674-35708202|1524674|zoledronic acid|35708202|Nausea
1524674-35708208|1524674|zoledronic acid|35708208|Vomiting
1524674-35708642|1524674|zoledronic acid|35708642|Stomatitis
1524674-35708690|1524674|zoledronic acid|35708690|Dry mouth
1524674-35708724|1524674|zoledronic acid|35708724|Dysgeusia
1524674-35738100|1524674|zoledronic acid|35738100|Constipation
1524674-35738129|1524674|zoledronic acid|35738129|Gastrooesophageal reflux disease
1524674-35808924|1524674|zoledronic acid|35808924|Infusion site erythema
1524674-35808942|1524674|zoledronic acid|35808942|Infusion site pain
1524674-35808949|1524674|zoledronic acid|35808949|Infusion site reaction
1524674-35808952|1524674|zoledronic acid|35808952|Infusion site swelling
1524674-35808984|1524674|zoledronic acid|35808984|Injection site induration
1524674-35808988|1524674|zoledronic acid|35808988|Injection site irritation
1524674-35809054|1524674|zoledronic acid|35809054|Pyrexia
1524674-35809072|1524674|zoledronic acid|35809072|Asthenia
1524674-35809076|1524674|zoledronic acid|35809076|Fatigue
1524674-35809077|1524674|zoledronic acid|35809077|Lethargy
1524674-35809079|1524674|zoledronic acid|35809079|Malaise
1524674-35809082|1524674|zoledronic acid|35809082|Chills
1524674-35809098|1524674|zoledronic acid|35809098|Thirst
1524674-35809130|1524674|zoledronic acid|35809130|Flushing
1524674-35809134|1524674|zoledronic acid|35809134|Hyperhidrosis
1524674-35809138|1524674|zoledronic acid|35809138|Influenza like illness
1524674-35809177|1524674|zoledronic acid|35809177|Acute phase reaction
1524674-35809242|1524674|zoledronic acid|35809242|Non-cardiac chest pain
1524674-35809243|1524674|zoledronic acid|35809243|Pain
1524674-35842446|1524674|zoledronic acid|35842446|Injection site pain
1524674-35842469|1524674|zoledronic acid|35842469|Injection site reaction
1524674-35842481|1524674|zoledronic acid|35842481|Injection site swelling
1524674-36009711|1524674|zoledronic acid|36009711|Hypersensitivity
1524674-36045006|1524674|zoledronic acid|36045006|Bronchospasm
1524674-36045300|1524674|zoledronic acid|36045300|Anaphylactic reaction
1524674-36045311|1524674|zoledronic acid|36045311|Anaphylactic shock
1524674-36045336|1524674|zoledronic acid|36045336|Angioedema
1524674-36045469|1524674|zoledronic acid|36045469|Urticaria
1524674-36110697|1524674|zoledronic acid|36110697|Nasopharyngitis
1524674-36110933|1524674|zoledronic acid|36110933|Influenza
1524674-36211099|1524674|zoledronic acid|36211099|Femur fracture
1524674-36315486|1524674|zoledronic acid|36315486|C-reactive protein increased
1524674-36315575|1524674|zoledronic acid|36315575|Blood creatinine increased
1524674-36315580|1524674|zoledronic acid|36315580|Blood urea increased
1524674-36364979|1524674|zoledronic acid|36364979|Weight increased
1524674-36367232|1524674|zoledronic acid|36367232|Blood calcium decreased
1524674-36416514|1524674|zoledronic acid|36416514|Decreased appetite
1524674-36416563|1524674|zoledronic acid|36416563|Hypocalcaemia
1524674-36416568|1524674|zoledronic acid|36416568|Hypomagnesaemia
1524674-36416574|1524674|zoledronic acid|36416574|Hypophosphataemia
1524674-36416593|1524674|zoledronic acid|36416593|Hyperkalaemia
1524674-36416595|1524674|zoledronic acid|36416595|Hypokalaemia
1524674-36416599|1524674|zoledronic acid|36416599|Hypernatraemia
1524674-36416606|1524674|zoledronic acid|36416606|Dehydration
1524674-36516812|1524674|zoledronic acid|36516812|Arthralgia
1524674-36516817|1524674|zoledronic acid|36516817|Joint stiffness
1524674-36516818|1524674|zoledronic acid|36516818|Joint swelling
1524674-36516837|1524674|zoledronic acid|36516837|Myalgia
1524674-36516848|1524674|zoledronic acid|36516848|Muscle spasms
1524674-36516876|1524674|zoledronic acid|36516876|Muscular weakness
1524674-36516955|1524674|zoledronic acid|36516955|Musculoskeletal chest pain
1524674-36516957|1524674|zoledronic acid|36516957|Musculoskeletal pain
1524674-36516958|1524674|zoledronic acid|36516958|Neck pain
1524674-36516959|1524674|zoledronic acid|36516959|Pain in extremity
1524674-36516973|1524674|zoledronic acid|36516973|Musculoskeletal stiffness
1524674-36568732|1524674|zoledronic acid|36568732|Osteonecrosis
1524674-36568773|1524674|zoledronic acid|36568773|Bone pain
1524674-36568829|1524674|zoledronic acid|36568829|Arthritis
1524674-36570060|1524674|zoledronic acid|36570060|Back pain
1524674-36718265|1524674|zoledronic acid|36718265|Tremor
1524674-36718321|1524674|zoledronic acid|36718321|Somnolence
1524674-36718376|1524674|zoledronic acid|36718376|Hyperaesthesia
1524674-36718379|1524674|zoledronic acid|36718379|Paraesthesia
1524674-36718395|1524674|zoledronic acid|36718395|Hypoaesthesia
1524674-36718555|1524674|zoledronic acid|36718555|Insomnia
1524674-36774818|1524674|zoledronic acid|36774818|Headache
1524674-36775641|1524674|zoledronic acid|36775641|Confusional state
1524674-36918858|1524674|zoledronic acid|36918858|Anxiety
1524674-36980356|1524674|zoledronic acid|36980356|Sleep disorder
1524674-37019318|1524674|zoledronic acid|37019318|Renal failure
1524674-37019319|1524674|zoledronic acid|37019319|Renal failure acute
1524674-37019321|1524674|zoledronic acid|37019321|Renal impairment
1524674-37081086|1524674|zoledronic acid|37081086|Pollakiuria
1524674-37081170|1524674|zoledronic acid|37081170|Haematuria
1524674-37081210|1524674|zoledronic acid|37081210|Proteinuria
1524674-37282859|1524674|zoledronic acid|37282859|Cough
1524674-37320158|1524674|zoledronic acid|37320158|Erythema
1524674-37320164|1524674|zoledronic acid|37320164|Rash erythematous
1524674-37320197|1524674|zoledronic acid|37320197|Pruritus
1524674-37320214|1524674|zoledronic acid|37320214|Rash macular
1524674-37383977|1524674|zoledronic acid|37383977|Rash
1524674-37622442|1524674|zoledronic acid|37622442|Circulatory collapse
1524674-37689222|1524674|zoledronic acid|37689222|Hypotension
1524674-37689612|1524674|zoledronic acid|37689612|Hypertension
1524674-42890501|1524674|zoledronic acid|42890501|Osteonecrosis of jaw
1525215-35122644|1525215|pioglitazone|35122644|Anaemia
1525215-35205025|1525215|pioglitazone|35205025|Dizziness
1525215-35205038|1525215|pioglitazone|35205038|Dyspnoea
1525215-35227921|1525215|pioglitazone|35227921|Cardiac failure
1525215-35406392|1525215|pioglitazone|35406392|Vertigo
1525215-35506636|1525215|pioglitazone|35506636|Hypoglycaemia
1525215-35607157|1525215|pioglitazone|35607157|Macular oedema
1525215-35607485|1525215|pioglitazone|35607485|Visual impairment
1525215-35708153|1525215|pioglitazone|35708153|Flatulence
1525215-35809076|1525215|pioglitazone|35809076|Fatigue
1525215-35809134|1525215|pioglitazone|35809134|Hyperhidrosis
1525215-35809225|1525215|pioglitazone|35809225|Oedema
1525215-35909624|1525215|pioglitazone|35909624|Hepatocellular injury
1525215-36110584|1525215|pioglitazone|36110584|Bronchitis
1525215-36110708|1525215|pioglitazone|36110708|Sinusitis
1525215-36110715|1525215|pioglitazone|36110715|Upper respiratory tract infection
1525215-36211065|1525215|pioglitazone|36211065|Fracture
1525215-36312538|1525215|pioglitazone|36312538|Blood creatine phosphokinase increased
1525215-36312573|1525215|pioglitazone|36312573|Blood lactate dehydrogenase increased
1525215-36313524|1525215|pioglitazone|36313524|Alanine aminotransferase increased
1525215-36360816|1525215|pioglitazone|36360816|Hepatic enzyme increased
1525215-36364979|1525215|pioglitazone|36364979|Weight increased
1525215-36416518|1525215|pioglitazone|36416518|Increased appetite
1525215-36516812|1525215|pioglitazone|36516812|Arthralgia
1525215-36570060|1525215|pioglitazone|36570060|Back pain
1525215-36671904|1525215|pioglitazone|36671904|Bladder cancer
1525215-36718395|1525215|pioglitazone|36718395|Hypoaesthesia
1525215-36718555|1525215|pioglitazone|36718555|Insomnia
1525215-36774818|1525215|pioglitazone|36774818|Headache
1525215-36980262|1525215|pioglitazone|36980262|Erectile dysfunction
1525215-37081164|1525215|pioglitazone|37081164|Glycosuria
1525215-37081170|1525215|pioglitazone|37081170|Haematuria
1525215-37081210|1525215|pioglitazone|37081210|Proteinuria
1525746-35104179|1525746|agalsidase beta|35104179|Leukocytoclastic vasculitis
1525746-35204928|1525746|agalsidase beta|35204928|Bradycardia
1525746-35204948|1525746|agalsidase beta|35204948|Tachycardia
1525746-35205025|1525746|agalsidase beta|35205025|Dizziness
1525746-35205034|1525746|agalsidase beta|35205034|Palpitations
1525746-35205037|1525746|agalsidase beta|35205037|Syncope
1525746-35205038|1525746|agalsidase beta|35205038|Dyspnoea
1525746-35205236|1525746|agalsidase beta|35205236|Oedema peripheral
1525746-35226646|1525746|agalsidase beta|35226646|Sinus bradycardia
1525746-35227541|1525746|agalsidase beta|35227541|Chest discomfort
1525746-35227569|1525746|agalsidase beta|35227569|Chest pain
1525746-35406319|1525746|agalsidase beta|35406319|Ear pain
1525746-35406330|1525746|agalsidase beta|35406330|Auricular swelling
1525746-35406391|1525746|agalsidase beta|35406391|Tinnitus
1525746-35406392|1525746|agalsidase beta|35406392|Vertigo
1525746-35606950|1525746|agalsidase beta|35606950|Lacrimation increased
1525746-35607130|1525746|agalsidase beta|35607130|Ocular hyperaemia
1525746-35634142|1525746|agalsidase beta|35634142|Eye pruritus
1525746-35708093|1525746|agalsidase beta|35708093|Diarrhoea
1525746-35708139|1525746|agalsidase beta|35708139|Dyspepsia
1525746-35708154|1525746|agalsidase beta|35708154|Abdominal pain
1525746-35708156|1525746|agalsidase beta|35708156|Abdominal pain upper
1525746-35708164|1525746|agalsidase beta|35708164|Abdominal discomfort
1525746-35708171|1525746|agalsidase beta|35708171|Dysphagia
1525746-35708202|1525746|agalsidase beta|35708202|Nausea
1525746-35708208|1525746|agalsidase beta|35708208|Vomiting
1525746-35708615|1525746|agalsidase beta|35708615|Hypoaesthesia oral
1525746-35708628|1525746|agalsidase beta|35708628|Oropharyngeal pain
1525746-35808942|1525746|agalsidase beta|35808942|Infusion site pain
1525746-35808949|1525746|agalsidase beta|35808949|Infusion site reaction
1525746-35809039|1525746|agalsidase beta|35809039|Hyperthermia
1525746-35809054|1525746|agalsidase beta|35809054|Pyrexia
1525746-35809072|1525746|agalsidase beta|35809072|Asthenia
1525746-35809076|1525746|agalsidase beta|35809076|Fatigue
1525746-35809077|1525746|agalsidase beta|35809077|Lethargy
1525746-35809079|1525746|agalsidase beta|35809079|Malaise
1525746-35809082|1525746|agalsidase beta|35809082|Chills
1525746-35809084|1525746|agalsidase beta|35809084|Feeling cold
1525746-35809086|1525746|agalsidase beta|35809086|Feeling hot
1525746-35809088|1525746|agalsidase beta|35809088|Feeling of body temperature change
1525746-35809092|1525746|agalsidase beta|35809092|Peripheral coldness
1525746-35809130|1525746|agalsidase beta|35809130|Flushing
1525746-35809133|1525746|agalsidase beta|35809133|Hot flush
1525746-35809138|1525746|agalsidase beta|35809138|Influenza like illness
1525746-35809155|1525746|agalsidase beta|35809155|Pallor
1525746-35809220|1525746|agalsidase beta|35809220|Face oedema
1525746-35809225|1525746|agalsidase beta|35809225|Oedema
1525746-35809243|1525746|agalsidase beta|35809243|Pain
1525746-35842483|1525746|agalsidase beta|35842483|Injection site thrombosis
1525746-36045006|1525746|agalsidase beta|36045006|Bronchospasm
1525746-36045329|1525746|agalsidase beta|36045329|Anaphylactoid reaction
1525746-36045336|1525746|agalsidase beta|36045336|Angioedema
1525746-36045469|1525746|agalsidase beta|36045469|Urticaria
1525746-36110697|1525746|agalsidase beta|36110697|Nasopharyngitis
1525746-36110704|1525746|agalsidase beta|36110704|Rhinitis
1525746-36314117|1525746|agalsidase beta|36314117|Oxygen saturation decreased
1525746-36516812|1525746|agalsidase beta|36516812|Arthralgia
1525746-36516837|1525746|agalsidase beta|36516837|Myalgia
1525746-36516848|1525746|agalsidase beta|36516848|Muscle spasms
1525746-36516850|1525746|agalsidase beta|36516850|Muscle tightness
1525746-36516957|1525746|agalsidase beta|36516957|Musculoskeletal pain
1525746-36516959|1525746|agalsidase beta|36516959|Pain in extremity
1525746-36516973|1525746|agalsidase beta|36516973|Musculoskeletal stiffness
1525746-36570060|1525746|agalsidase beta|36570060|Back pain
1525746-36718265|1525746|agalsidase beta|36718265|Tremor
1525746-36718321|1525746|agalsidase beta|36718321|Somnolence
1525746-36718372|1525746|agalsidase beta|36718372|Burning sensation
1525746-36718376|1525746|agalsidase beta|36718376|Hyperaesthesia
1525746-36718379|1525746|agalsidase beta|36718379|Paraesthesia
1525746-36718395|1525746|agalsidase beta|36718395|Hypoaesthesia
1525746-36774818|1525746|agalsidase beta|36774818|Headache
1525746-36919109|1525746|agalsidase beta|36919109|Throat tightness
1525746-37282558|1525746|agalsidase beta|37282558|Wheezing
1525746-37282841|1525746|agalsidase beta|37282841|Tachypnoea
1525746-37282859|1525746|agalsidase beta|37282859|Cough
1525746-37283052|1525746|agalsidase beta|37283052|Rhinorrhoea
1525746-37283066|1525746|agalsidase beta|37283066|Upper respiratory tract congestion
1525746-37283157|1525746|agalsidase beta|37283157|Nasal congestion
1525746-37320120|1525746|agalsidase beta|37320120|Skin discolouration
1525746-37320121|1525746|agalsidase beta|37320121|Skin discomfort
1525746-37320158|1525746|agalsidase beta|37320158|Erythema
1525746-37320164|1525746|agalsidase beta|37320164|Rash erythematous
1525746-37320197|1525746|agalsidase beta|37320197|Pruritus
1525746-37320198|1525746|agalsidase beta|37320198|Pruritus generalised
1525746-37320199|1525746|agalsidase beta|37320199|Rash pruritic
1525746-37320215|1525746|agalsidase beta|37320215|Rash maculo-papular
1525746-37320338|1525746|agalsidase beta|37320338|Livedo reticularis
1525746-37383564|1525746|agalsidase beta|37383564|Swelling face
1525746-37383977|1525746|agalsidase beta|37383977|Rash
1525746-37689222|1525746|agalsidase beta|37689222|Hypotension
1525746-37689612|1525746|agalsidase beta|37689612|Hypertension
1536743-35205038|1536743|ganirelix|35205038|Dyspnoea
1536743-35506593|1536743|ganirelix|35506593|Ovarian hyperstimulation syndrome
1536743-35708151|1536743|ganirelix|35708151|Abdominal distension
1536743-35708187|1536743|ganirelix|35708187|Pelvic pain
1536743-35708202|1536743|ganirelix|35708202|Nausea
1536743-35808976|1536743|ganirelix|35808976|Injection site erythema
1536743-35809079|1536743|ganirelix|35809079|Malaise
1536743-35842469|1536743|ganirelix|35842469|Injection site reaction
1536743-35842481|1536743|ganirelix|35842481|Injection site swelling
1536743-36009711|1536743|ganirelix|36009711|Hypersensitivity
1536743-36774818|1536743|ganirelix|36774818|Headache
1536743-36818634|1536743|ganirelix|36818634|Abortion spontaneous
1536743-36877904|1536743|ganirelix|36877904|Ectopic pregnancy
1536743-37383564|1536743|ganirelix|37383564|Swelling face
1536743-37383604|1536743|ganirelix|37383604|Eczema
1536743-37383977|1536743|ganirelix|37383977|Rash
1539411-35104074|1539411|SIMVASTATIN 20 mg ORAL TABLET|35104074|Anaemia
1539411-35104181|1539411|SIMVASTATIN 20 mg ORAL TABLET|35104181|Purpura
1539411-35104281|1539411|SIMVASTATIN 20 mg ORAL TABLET|35104281|Haemolytic anaemia
1539411-35104306|1539411|SIMVASTATIN 20 mg ORAL TABLET|35104306|Jaundice
1539411-35104691|1539411|SIMVASTATIN 20 mg ORAL TABLET|35104691|Thrombocytopenia
1539411-35104826|1539411|SIMVASTATIN 20 mg ORAL TABLET|35104826|Eosinophilia
1539411-35104868|1539411|SIMVASTATIN 20 mg ORAL TABLET|35104868|Leukopenia
1539411-35204953|1539411|SIMVASTATIN 20 mg ORAL TABLET|35204953|Atrial fibrillation
1539411-35205025|1539411|SIMVASTATIN 20 mg ORAL TABLET|35205025|Dizziness
1539411-35205038|1539411|SIMVASTATIN 20 mg ORAL TABLET|35205038|Dyspnoea
1539411-35205334|1539411|SIMVASTATIN 20 mg ORAL TABLET|35205334|Myoglobinuria
1539411-35406392|1539411|SIMVASTATIN 20 mg ORAL TABLET|35406392|Vertigo
1539411-35506609|1539411|SIMVASTATIN 20 mg ORAL TABLET|35506609|Diabetes mellitus
1539411-35506797|1539411|SIMVASTATIN 20 mg ORAL TABLET|35506797|Hypothyroidism
1539411-35707713|1539411|SIMVASTATIN 20 mg ORAL TABLET|35707713|Pancreatitis
1539411-35707763|1539411|SIMVASTATIN 20 mg ORAL TABLET|35707763|Gastrointestinal disorder
1539411-35708050|1539411|SIMVASTATIN 20 mg ORAL TABLET|35708050|Gastritis
1539411-35708093|1539411|SIMVASTATIN 20 mg ORAL TABLET|35708093|Diarrhoea
1539411-35708100|1539411|SIMVASTATIN 20 mg ORAL TABLET|35708100|Constipation
1539411-35708139|1539411|SIMVASTATIN 20 mg ORAL TABLET|35708139|Dyspepsia
1539411-35708153|1539411|SIMVASTATIN 20 mg ORAL TABLET|35708153|Flatulence
1539411-35708154|1539411|SIMVASTATIN 20 mg ORAL TABLET|35708154|Abdominal pain
1539411-35708202|1539411|SIMVASTATIN 20 mg ORAL TABLET|35708202|Nausea
1539411-35708208|1539411|SIMVASTATIN 20 mg ORAL TABLET|35708208|Vomiting
1539411-35809054|1539411|SIMVASTATIN 20 mg ORAL TABLET|35809054|Pyrexia
1539411-35809072|1539411|SIMVASTATIN 20 mg ORAL TABLET|35809072|Asthenia
1539411-35809079|1539411|SIMVASTATIN 20 mg ORAL TABLET|35809079|Malaise
1539411-35809082|1539411|SIMVASTATIN 20 mg ORAL TABLET|35809082|Chills
1539411-35809130|1539411|SIMVASTATIN 20 mg ORAL TABLET|35809130|Flushing
1539411-35809166|1539411|SIMVASTATIN 20 mg ORAL TABLET|35809166|Swelling
1539411-35809225|1539411|SIMVASTATIN 20 mg ORAL TABLET|35809225|Oedema
1539411-35809252|1539411|SIMVASTATIN 20 mg ORAL TABLET|35809252|Tenderness
1539411-35809310|1539411|SIMVASTATIN 20 mg ORAL TABLET|35809310|Drug interaction
1539411-35809387|1539411|SIMVASTATIN 20 mg ORAL TABLET|35809387|Nodule
1539411-35909518|1539411|SIMVASTATIN 20 mg ORAL TABLET|35909518|Hepatic failure
1539411-35909613|1539411|SIMVASTATIN 20 mg ORAL TABLET|35909613|Hepatitis
1539411-36009707|1539411|SIMVASTATIN 20 mg ORAL TABLET|36009707|Erythema multiforme
1539411-36009711|1539411|SIMVASTATIN 20 mg ORAL TABLET|36009711|Hypersensitivity
1539411-36009724|1539411|SIMVASTATIN 20 mg ORAL TABLET|36009724|Stevens-Johnson syndrome
1539411-36009754|1539411|SIMVASTATIN 20 mg ORAL TABLET|36009754|Toxic epidermal necrolysis
1539411-36009756|1539411|SIMVASTATIN 20 mg ORAL TABLET|36009756|Anaphylactic reaction
1539411-36009762|1539411|SIMVASTATIN 20 mg ORAL TABLET|36009762|Angioedema
1539411-36009783|1539411|SIMVASTATIN 20 mg ORAL TABLET|36009783|Urticaria
1539411-36009828|1539411|SIMVASTATIN 20 mg ORAL TABLET|36009828|Polymyalgia rheumatica
1539411-36009843|1539411|SIMVASTATIN 20 mg ORAL TABLET|36009843|Dermatomyositis
1539411-36009918|1539411|SIMVASTATIN 20 mg ORAL TABLET|36009918|Vasculitis
1539411-36110584|1539411|SIMVASTATIN 20 mg ORAL TABLET|36110584|Bronchitis
1539411-36110708|1539411|SIMVASTATIN 20 mg ORAL TABLET|36110708|Sinusitis
1539411-36110715|1539411|SIMVASTATIN 20 mg ORAL TABLET|36110715|Upper respiratory tract infection
1539411-36110736|1539411|SIMVASTATIN 20 mg ORAL TABLET|36110736|Urinary tract infection
1539411-36312525|1539411|SIMVASTATIN 20 mg ORAL TABLET|36312525|Blood creatine phosphokinase
1539411-36312565|1539411|SIMVASTATIN 20 mg ORAL TABLET|36312565|Blood alkaline phosphatase
1539411-36313153|1539411|SIMVASTATIN 20 mg ORAL TABLET|36313153|Red blood cell sedimentation rate increased
1539411-36313593|1539411|SIMVASTATIN 20 mg ORAL TABLET|36313593|Liver function test
1539411-36313602|1539411|SIMVASTATIN 20 mg ORAL TABLET|36313602|Transaminases
1539411-36313661|1539411|SIMVASTATIN 20 mg ORAL TABLET|36313661|Antinuclear antibody positive
1539411-36516779|1539411|SIMVASTATIN 20 mg ORAL TABLET|36516779|Arthritis
1539411-36516812|1539411|SIMVASTATIN 20 mg ORAL TABLET|36516812|Arthralgia
1539411-36516837|1539411|SIMVASTATIN 20 mg ORAL TABLET|36516837|Myalgia
1539411-36516848|1539411|SIMVASTATIN 20 mg ORAL TABLET|36516848|Muscle spasms
1539411-36516886|1539411|SIMVASTATIN 20 mg ORAL TABLET|36516886|Myopathy
1539411-36516888|1539411|SIMVASTATIN 20 mg ORAL TABLET|36516888|Rhabdomyolysis
