C417083|peginterferon alfa-2b|253453|peginterferon alfa-2b|1797155|Ingredient												
D003023|Cloxacillin|2625|Cloxacillin|1800835|Ingredient												
D013827|Thiabendazole|10450|Thiabendazole|1837289|Ingredient												
D013265|Stigmasterol|10079|Stigmasterol|19000812|Ingredient												
C004932|diloxanide|67182|Diloxanide|19001305|Ingredient												
D008615|Mephenesin|6755|Mephenesin|19002662|Ingredient												
C002072|ketazolam|28181|ketazolam|19003946|Ingredient												
D008695|Methandriol|6817|Methandriol|19004095|Ingredient												
D008711|Metergoline|6834|Metergoline|19004626|Ingredient												
D014287|Trimebutine|10819|Trimebutine|19005512|Ingredient												
D014364|Tryptophan|10898|Tryptophan|19006186|Ingredient												
D014498|Uracil|10995|Uracil|19006877|Ingredient												
C016538|lime|28728|Calcium oxide|19007595|Ingredient												
D014747|Vinblastine|11198|Vinblastine|19008264|Ingredient												
C080945|parnaparin|69528|parnaparin|19008276|Ingredient												
D014001|Tin|10603|Tin|19008281|Ingredient												
D014867|Water|11295|Water|19010309|Ingredient												
D014529|Uridine|11017|Uridine|19010876|Ingredient												
D011284|Pregnenolone|114052|Pregnenolone|19011031|Ingredient												
D009257|Nafronyl|7236|Nafronyl|19014035|Ingredient												
C013150|nifuroxazide|31782|nifuroxazide|19015144|Ingredient												
D009340|Nefopam|7285|Nefopam|19015602|Ingredient												
D001537|Bencyclane|1367|Bencyclane|19016320|Ingredient												
C029107|4-chlorophenol|14982|parachlorophenol|19020071|Ingredient												
D009584|Nitrogen|7456|Nitrogen|19020477|Ingredient												
C012797|butibufen|19880|butibufen|19020568|Ingredient												
C010238|fomepizole|15226|fomepizole|19022479|Ingredient												
D045783|Clove Oil|7624|Clove oil|19023184|Ingredient												
C531377|rilonacept|763450|rilonacept|19023450|Ingredient												
C084829|adiphenine|333|adiphenine|19023817|Ingredient												
C006166|phenothrin|33303|phenothrin|19023819|Ingredient												
C008872|pholcodine|33431|pholcodine|19024213|Ingredient												
D020442|Poloxamer|155156|Poloxamer|19024665|Ingredient												
C004887|ethylnorepinephrine|156240|ethylnorepinephrine|19024723|Ingredient												
C031492|octanoic acid|20178|octanoic acid|19025825|Ingredient												
C467567|lenalidomide|342369|lenalidomide|19026972|Ingredient												
C031512|potassium sulfate|34323|potassium sulfate|19027475|Ingredient												
C024788|ammonium phosphate|17792|ammonium phosphate|19032612|Ingredient												
C006717|bentiromide|18896|bentiromide|19035595|Ingredient												
C004463|benzothiazide|19008|benzthiazide|19036731|Ingredient												
C028508|bismuth subcarbonate|19475|bismuth subcarbonate|19037731|Ingredient												
C033007|Carbarson|20206|Carbarson|19040641|Ingredient												
C013276|teferrol|37744|teferrol|19041135|Ingredient												
C100194|thiopropazate|38133|thiopropazate|19041817|Ingredient												
C016167|triflusal|38655|triflusal|19042778|Ingredient												
C005865|troxerutin|38893|troxerutin|19043154|Ingredient												
C028498|evening primrose oil|203219|Evening primrose oil|19045290|Ingredient												
C031967|rasagiline|134748|rasagiline|715710|Ingredient												
D004329|Droperidol|3648|Droperidol|739323|Ingredient												
D016651|Lithium Carbonate|42351|Lithium Carbonate|751246|Ingredient												
D000525|Alprazolam|596|Alprazolam|781039|Ingredient												
C047340|levocabastine|28627|levocabastine|907553|Ingredient												
C055085|calcipotriene|29365|calcipotriene|908921|Ingredient												
D015034|Zinc Oxide|11423|Zinc Oxide|911064|Ingredient												
C063129|rabeprazole|114979|rabeprazole|911735|Ingredient												
C118580|octylmethoxycinnamate|13369|Octinoxate|915391|Ingredient												
D003851|Deoxyribonucleases|3210|Deoxyribonucleases|915841|Ingredient												
C501844|dimethicone|324072|dimethicone|916662|Ingredient												
D009583|Nitrofurazone|7455|Nitrofurazone|920378|Ingredient												
D003992|Dibucaine|3339|Dibucaine|923840|Ingredient												
D010450|Endopeptidases|8031|Endopeptidases|931973|Ingredient												
C015715|bismuth subsalicylate|19478|bismuth subsalicylate|937791|Ingredient												
C010423|pyrithione zinc|39952|zinc pyrithione|944360|Ingredient												
C011585|ciclopirox|21090|ciclopirox|950098|Ingredient												
D043324|Sacrosidase|214817|Sacrosidase|951980|Ingredient												
D005665|Furosemide|4603|Furosemide|956874|Ingredient												
C010845|aluminum chloride|46241|aluminum chloride|957393|Ingredient												
D012460|Sulfasalazine|9524|Sulfasalazine|964339|Ingredient												
D020156|Salicylic Acid|9525|Salicylic Acid|964407|Ingredient												
C557696|4-hexylresorcinol|5321|Hexylresorcinol|969004|Ingredient												
C102006|sodium citrate|56466|sodium citrate|977968|Ingredient												
D008049|Lipase|6406|Lipase|990760|Ingredient												
D013409|Sulfacetamide|10169|Sulfacetamide|1036252|Ingredient												
D013748|Tetracaine|10391|Tetracaine|1036884|Ingredient												
C100236|homatropine|27084|homatropine|1101703|Ingredient												
D014046|Tolmetin|10636|Tolmetin|1102917|Ingredient												
C014182|salicylsalicylic acid|36108|Salsalate|1137460|Ingredient												
C093622|rizatriptan|88014|rizatriptan|1154077|Ingredient												
C468566|abatacept|614391|abatacept|1186087|Ingredient												
C108128|frovatriptan|228783|frovatriptan|1189458|Ingredient												
D007981|Levorphanol|6378|Levorphanol|1189766|Ingredient												
C013710|guaiacolsulfonic acid|26288|guaiacolsulfonic acid|1200939|Ingredient												
D064705|Racepinephrine|66887|Racepinephrine|1300153|Ingredient												
C417052|darbepoetin alfa|283838|darbepoetin alfa|1304643|Ingredient												
D014859|Warfarin|11289|Warfarin|1310149|Ingredient												
C105308|oprelvekin|139994|Oprelvekin|1318030|Ingredient												
D009529|Nicardipine|7396|Nicardipine|1318137|Ingredient												
C429886|tadalafil|358263|tadalafil|1336926|Ingredient												
C467894|ambrisentan|358274|ambrisentan|1337068|Ingredient												
D015773|Enalaprilat|3829|Enalaprilat|1342001|Ingredient												
D017312|Toremifene|38409|Toremifene|1342346|Ingredient												
D008464|Mecamylamine|6673|Mecamylamine|1394333|Ingredient												
D003084|Colestipol|2685|Colestipol|1501617|Ingredient												
D020849|Raloxifene|72143|Raloxifene|1513103|Ingredient												
D009644|Norgestrel|7518|Norgestrel|1521592|Ingredient												
C091593|insulin LISPRO|86009|Insulin Lispro|1550023|Ingredient												
D019386|Alendronate|46041|Alendronate|1557272|Ingredient												
D015248|Gemfibrozil|4719|Gemfibrozil|1558242|Ingredient												
D007986|Luteinizing Hormone|6383|Luteinizing Hormone|1589795|Ingredient												
C014546|ethynodiol|24591|ethynodiol|1595461|Ingredient												
C031621|ferrous fumarate|24941|Ferrous fumarate|1595799|Ingredient												
C122114|emtricitabine|276237|emtricitabine|1703069|Ingredient												
D053243|Zanamivir|69722|Zanamivir|1708748|Ingredient												
D019469|Indinavir|114289|Indinavir|1711523|Ingredient												
D000666|Amphotericin B|732|Amphotericin B|1717240|Ingredient												
D010404|Penicillin V|7984|Penicillin V|1729720|Ingredient												
D013413|Sulfadoxine|10173|Sulfadoxine|1836410|Ingredient												
D007611|Aprotinin|1056|Aprotinin|19000729|Ingredient												
D008616|Mephentermine|6756|Mephentermine|19002664|Ingredient												
C084822|metharbital|6825|metharbital|19004254|Ingredient												
D008723|Methohexital|6847|Methohexital|19005015|Ingredient												
D014499|Uracil Mustard|10996|Uracil Mustard|19006880|Ingredient												
D008803|Mianserin|6929|Mianserin|19007737|Ingredient												
C030298|malic acid|29209|malic acid|19008864|Ingredient												
D003518|Cyclopenthiazide|3000|Cyclopenthiazide|19010015|Ingredient												
C423508|abarelix|301739|abarelix|19010868|Ingredient												
C043482|moxonidine|30257|moxonidine|19011021|Ingredient												
C044919|deferiprone|11645|deferiprone|19011091|Ingredient												
C044692|2-phenylbenzimidazole-5-sulfonic acid|13714|ensulizole|19011434|Ingredient												
C025787|N-acetyltyrosine|31005|N-acetyltyrosine|19011456|Ingredient												
C060343|lercanidipine|135056|lercanidipine|19015802|Ingredient												
D004281|Docosahexaenoate|73|Docosahexaenoate|19016670|Ingredient												
C104468|magnesium orotate|139233|magnesium orotate|19016889|Ingredient												
C105861|ancestim|140502|ancestim|19018070|Ingredient												
C014225|tocophersolan|159151|tocophersolan|19018322|Ingredient												
C049331|racecadotril|16738|racecadotril|19018403|Ingredient												
D009536|Niacinamide|7405|Niacinamide|19018419|Ingredient												
C010850|aminoquinuride|17747|aminoquinuride|19018481|Ingredient												
C013835|benphothiamine|18891|benphothiamine|19018541|Ingredient												
C108286|climbazole|191566|climbazole|19018606|Ingredient												
D009554|Nimorazole|7427|Nimorazole|19019176|Ingredient												
C013334|butylvinal|19928|butylvinal|19021512|Ingredient												
D009950|Ornidazole|7701|Ornidazole|19024197|Ingredient												
C475457|methyl 5-aminolevulinate|337068|methyl 5-aminolevulinate|19025194|Ingredient												
C001910|carzenide|20355|carzenide|19026951|Ingredient												
D010395|Penfluridol|7974|Penfluridol|19028044|Ingredient												
D004166|Diphtheria Antitoxin|3510|Diphtheria Antitoxin|19031041|Ingredient												
D008618|Mephobarbital|6758|Mephobarbital|702685|Ingredient												
D008874|Midazolam|6960|Midazolam|708298|Ingredient												
C046649|ropinirole|72302|ropinirole|713823|Ingredient												
D009661|Nortriptyline|7531|Nortriptyline|721724|Ingredient												
D002045|Bupivacaine|1815|Bupivacaine|732893|Ingredient												
D010624|Phenelzine|8123|Phenelzine|733896|Ingredient												
C021100|trichloroacetaldehyde|38574|trichloroacetaldehyde|742594|Ingredient												
D004737|Enflurane|3920|Enflurane|743196|Ingredient												
D014635|Valproate|40254|Valproate|745466|Ingredient												
D003009|Chlorazepate|2353|clorazepate|790253|Ingredient												
C060344|dolasetron|68091|Dolasetron|903459|Ingredient												
D014223|Triamterene|10763|Triamterene|904542|Ingredient												
D052200|Lactobacillus reuteri|285156|Lactobacillus reuteri|906902|Ingredient												
D014740|Vidarabine|11194|Vidarabine|908126|Ingredient												
C005479|magnesium carbonate|29155|magnesium carbonate|908464|Ingredient												
D008899|Mineral Oil|6972|Mineral Oil|908523|Ingredient												
D001548|Benzalkonium|1378|Benzalkonium|916460|Ingredient												
D001726|Bisacodyl|1596|Bisacodyl|924939|Ingredient												
D010206|Papain|7892|Papain|926770|Ingredient												
C020976|azelastine|18603|azelastine|934075|Ingredient												
C108577|infliximab|191831|infliximab|937368|Ingredient												
D018723|Bethanechol|19257|Bethanechol|937439|Ingredient												
D012676|Senna Extract|36387|sennosides	 USP|938268|Ingredient											
D017693|Sodium Bicarbonate|36676|Sodium Bicarbonate|939506|Ingredient												
C005810|tetrahydrozoline|37935|tetrahydrozoline|941577|Ingredient												
D005422|Flavoxate|4440|Flavoxate|954853|Ingredient												
D005632|Fructose|4570|Fructose|956691|Ingredient												
C007782|dichlorodifluoromethane|50110|dichlorodifluoromethane|963747|Ingredient												
D012965|Sodium Chloride|9863|Sodium Chloride|967823|Ingredient												
D006854|Hydrocortisone|5492|Hydrocortisone|975125|Ingredient												
D000518|Eflornithine|569|Eflornithine|978236|Ingredient												
C053539|penciclovir|59839|penciclovir|981654|Ingredient												
D015474|Isotretinoin|6064|Isotretinoin|984232|Ingredient												
C108373|dutasteride|228790|Dutasteride|989482|Ingredient												
D017294|Ondansetron|26225|Ondansetron|1000560|Ingredient												
D017829|Granisetron|26237|Granisetron|1000772|Ingredient												
D013392|Sucralfate|10156|Sucralfate|1036228|Ingredient												
D014311|Triprolidine|10849|Triprolidine|1105889|Ingredient												
D017336|Loratadine|28889|Loratadine|1107830|Ingredient												
C062735|zafirlukast|114970|zafirlukast|1111706|Ingredient												
D017835|Nedocromil|31563|Nedocromil|1114620|Ingredient												
D004061|Diflunisal|3393|Diflunisal|1126128|Ingredient												
D002110|Caffeine|1886|Caffeine|1134439|Ingredient												
C011685|bitolterol|19499|bitolterol|1138050|Ingredient												
C043648|acrivastine|19959|acrivastine|1140123|Ingredient												
D018170|Sumatriptan|37418|Sumatriptan|1140643|Ingredient												
C031060|salicylamide|9518|salicylamide|1164108|Ingredient												
D002794|Choline|2449|Choline|1195334|Ingredient												
D008558|Melphalan|6718|Melphalan|1301267|Ingredient												
C097613|imatinib|282388|imatinib|1304107|Ingredient												
C073305|Vaccinium myrtillus extract|125929|Bilberry extract|1314955|Ingredient												
D015784|Betaxolol|1520|Betaxolol|1322081|Ingredient												
C400082|bortezomib|358258|bortezomib|1336825|Ingredient												
D016293|Moricizine|40169|Moricizine|1344996|Ingredient												
D004999|Amifostine|4126|Amifostine|1350040|Ingredient												
D005047|Etoposide|4179|Etoposide|1350504|Ingredient												
D025101|Vitamin B 6|42954|Vitamin B6|1353228|Ingredient												
D005996|Nitroglycerin|4917|Nitroglycerin|1361711|Ingredient												
D006493|Heparin|5224|Heparin|1367571|Ingredient												
D006585|Altretamine|5296|Altretamine|1368823|Ingredient												
D006918|Hydroxyurea|5552|hydroxyurea|1377141|Ingredient												
D008130|Lomustine|6466|Lomustine|1391846|Ingredient												
C024352|fludarabine|24698|fludarabine|1395557|Ingredient												
C020748|ferrous sulfate|24947|ferrous sulfate|1396131|Ingredient												
D003000|Clonidine|2599|Clonidine|1398937|Ingredient												
C004945|guanadrel|26296|guanadrel|1400959|Ingredient												
C106526|glargine|274783|Insulin Glargine|1502905|Ingredient												
D008777|Methyltestosterone|6904|Methyltestosterone|1506602|Ingredient												
D009277|Nandrolone|7244|Nandrolone|1514412|Ingredient												
D001622|Betaine|1512|Betaine|1520218|Ingredient												
C077073|nitisinone|61805|nitisinone|1586640|Ingredient												
D008622|Merbromin|6762|Merbromin|1703026|Ingredient												
C507898|raltegravir|719872|raltegravir|1712889|Ingredient												
D009271|Naltrexone|7243|Naltrexone|1714319|Ingredient												
C043265|tazobactam|37617|tazobactam|1741122|Ingredient												
C043266|cefepime|20481|cefepime|1748975|Ingredient												
D011715|Pyrantel|8984|Pyrantel|1759270|Ingredient												
D011739|Pyrimethamine|9010|Pyrimethamine|1760039|Ingredient												
D017828|Rifabutin|55672|Rifabutin|1777417|Ingredient												
D002939|Ciprofloxacin|2551|Ciprofloxacin|1797513|Ingredient												
D014272|Trifluperidol|10804|Trifluperidol|19005101|Ingredient												
D014294|Trimethaphan|10828|Trimethaphan|19005658|Ingredient												
C079363|borage oil|68905|borage oil|19005918|Ingredient												
D013948|Moxisylyte|10561|Moxisylyte|19007422|Ingredient												
C037938|mandelic acid|29256|mandelic acid|19008870|Ingredient												
C005096|mebeverine|29410|mebeverine|19008994|Ingredient												
C023885|menadiol|29491|menadiol|19009057|Ingredient												
D008926|Plicamycin|6995|Plicamycin|19009165|Ingredient												
D020366|Methylmethacrylate|29897|Methylmethacrylate|19009847|Ingredient												
D014993|Xylitol|11377|Xylitol|19010496|Ingredient												
D014439|Tyramine|10958|Tyramine|19010873|Ingredient												
D014978|Xenon|11363|Xenon|19011007|Ingredient												
C021182|gemeprost|12449|gemeprost|19011126|Ingredient												
C045213|hepatitis B hyperimmune globulin|26744|hepatitis B immune globulin|501343|Ingredient												
D014403|Tubocurarine|10917|Tubocurarine|706644|Ingredient												
D001589|Benzphetamine|1422|Benzphetamine|719128|Ingredient												
D019274|Botulinum Toxins	 Type A|1712|Botulinum Toxin Type A|729855|Ingredient											
C041930|atomoxetine|38400|atomoxetine|742185|Ingredient												
C047426|venlafaxine|39786|venlafaxine|743670|Ingredient												
D016642|Bupropion|42347|Bupropion|750982|Ingredient												
D015742|Propofol|8782|Propofol|753626|Ingredient												
D012642|Selegiline|9639|Selegiline|766209|Ingredient												
C023754|tizanidine|57258|tizanidine|778474|Ingredient												
C500838|varenicline|591622|varenicline|780442|Ingredient												
C438103|travoprost|283809|travoprost|904501|Ingredient												
D014307|Trioxsalen|10844|Trioxsalen|905829|Ingredient												
D015125|Oxyquinoline|110|Oxyquinoline|906874|Ingredient												
D008788|Metolazone|6916|Metolazone|907013|Ingredient												
C414203|nepafenac|298665|nepafenac|909795|Ingredient												
D009278|Naphazoline|7247|Naphazoline|914533|Ingredient												
D001566|Benzocaine|1399|Benzocaine|917006|Ingredient												
C005290|oxybenzone|32673|oxybenzone|918881|Ingredient												
D019905|Benzyl Alcohol|1426|Benzyl Alcohol|919681|Ingredient												
C025080|Peruvian balsam|33219|Peruvian balsam|922976|Ingredient												
D010632|Pheniramine|8132|Pheniramine|933952|Ingredient												
C017125|butoconazole|19884|butoconazole|939784|Ingredient												
D005018|Ethyl Chloride|4141|Ethyl Chloride|950316|Ingredient												
D006096|Gramicidin|5011|Gramicidin|963742|Ingredient												
C005553|crotamiton|21766|crotamiton|969276|Ingredient												
D007444|Inulin|5924|Inulin|980478|Ingredient												
D007616|Kaolin|6102|Kaolin|984801|Ingredient												
D000536|Aluminum Hydroxide|612|Aluminum Hydroxide|985247|Ingredient												
D007779|Lactobacillus acidophilus|6205|Lactobacillus acidophilus|987153|Ingredient												
D013759|Dronabinol|10402|Tetrahydrocannabinol|1037005|Ingredient												
D000628|Aminophylline|689|Aminophylline|1105775|Ingredient												
D001533|Belladonna Alkaloids|1359|Belladonna Alkaloids|1116109|Ingredient												
C029755|benzonatate|18993|benzonatate|1136601|Ingredient												
D010665|Phenylpropanolamine|8175|Phenylpropanolamine|1139993|Ingredient												
D017332|Cetirizine|20610|Cetirizine|1149196|Ingredient												
C116926|rofecoxib|232158|rofecoxib|1189754|Ingredient												
D014568|Urokinase-Type Plasminogen Activator|11055|Urokinase|1307515|Ingredient												
C414690|eplerenone|298869|eplerenone|1309799|Ingredient												
C067431|letrozole|72965|letrozole|1315946|Ingredient												
D010121|Oxytocin|7824|Oxytocin|1326115|Ingredient												
D010646|Phentolamine|8153|Phentolamine|1335539|Ingredient												
C024989|coenzyme Q10|21406|coenzyme Q10|1351115|Ingredient												
D005164|Factor IX|4249|factor IX|1351935|Ingredient												
D003911|Dextran|42635|Dextran|1352890|Ingredient												
D006035|Licorice|42769|Licorice|1353048|Ingredient												
D011405|Propafenone|8754|Propafenone|1353256|Ingredient												
D015080|Mesna|44|Mesna|1354698|Ingredient												
D005467|Floxuridine|4488|Floxuridine|1355509|Ingredient												
D002752|Chlorthalidone|2409|Chlorthalidone|1395058|Ingredient												
C065700|mecasermin|274403|mecasermin|1502877|Ingredient												
D014667|Vasopressin (USP)|11149|Vasopressin (USP)|1507835|Ingredient												
C061018|ganirelix|35825|ganirelix|1536743|Ingredient												
D004966|Estrogens	 Conjugated (USP)|4099|Estrogens	 Conjugated (USP)|1549080|Ingredient										
C059500|meropenem|29561|meropenem|1709170|Ingredient												
C105417|caspofungin|140108|Caspofungin|1718054|Ingredient												
D009643|Norfloxacin|7517|Norfloxacin|1721543|Ingredient												
D004112|Dimercaprol|3445|Dimercaprol|1728903|Ingredient												
C119092|tigecycline|384455|tigecycline|1742432|Ingredient												
D011319|Primaquine|8687|Primaquine|1751310|Ingredient												
D017576|Daptomycin|22299|Daptomycin|1786617|Ingredient												
D013407|Sulbactam|10167|Sulbactam|1836241|Ingredient												
D013443|Sulfisomidine|10206|Sulfisomidine|19000821|Ingredient												
C073323|glibornuride|102846|glibornuride|19001409|Ingredient												
C045504|tropisetron|27392|tropisetron|19002800|Ingredient												
D014043|Tolazoline|10634|Tolazoline|19002829|Ingredient												
D008634|Mersalyl|6774|Mersalyl|19003070|Ingredient												
C056164|fenugreek seed meal|282436|fenugreek seed meal|19004145|Ingredient												
D008702|Methaqualone|6823|Methaqualone|19004160|Ingredient												
C078452|ziconotide|68503|ziconotide|19005061|Ingredient												
D001127|Arginine Vasopressin|1098|Argipressin|19006871|Ingredient												
D063325|Tiapride|10588|Tiapride|19008012|Ingredient												
D003407|Creosote|2915|Creosote|19008366|Ingredient												
D014807|Vitamin D|11253|Vitamin D|19009405|Ingredient												
D014501|Uranium|10999|Uranium|19010875|Ingredient												
C058651|tiludronic acid|11476|tiludronic acid|19011064|Ingredient												
C105834|icodextrin|140480|icodextrin|19011437|Ingredient												
C029924|nifurzide|31786|nifurzide|19015225|Ingredient												
C403769|certoparin|152610|certoparin|19016072|Ingredient												
D001544|Benperidol|1373|Benperidol|19016440|Ingredient												
D003892|Deslanoside|3248|Deslanoside|19017074|Ingredient												
C084865|black currant oil|73891|black currant oil|19017807|Ingredient												
D009530|Nicergoline|7398|Nicergoline|19018352|Ingredient												
D002046|Bupranolol|1817|Bupranolol|19018489|Ingredient												
C057775|benzylparaben|19075|benzylparaben|19018603|Ingredient												
D002192|Canrenone|1982|Canrenone|19019698|Ingredient												
D009568|Nitrendipine|7441|Nitrendipine|19020061|Ingredient												
C007942|pentifylline|33086|pentifylline|19022570|Ingredient												
D000074|Acenocoumarol|154|Acenocoumarol|19024063|Ingredient												
D000721|Ancrod|772|Ancrod|19024544|Ingredient												
C006843|butethamate citrate|156762|butethamate citrate|19024761|Ingredient												
D004168|Diphtheria Toxoid|798304|diphtheria toxoid vaccine	 inactivated|529303|Ingredient											
D018029|Rho(D) Immune Globulin|35465|Rho(D) Immune Globulin|535714|Ingredient												
D022123|Lyme Disease Vaccines|214177|Lyme Disease Vaccine|551463|Ingredient												
C051409|pegademase bovine|59768|pegademase bovine|581480|Ingredient												
D014268|Trifluoperazine|10800|Trifluoperazine|704984|Ingredient												
C047781|lamotrigine|28439|lamotrigine|705103|Ingredient												
D003891|Desipramine|3247|Desipramine|716968|Ingredient												
D003975|Diazepam|3322|Diazepam|723013|Ingredient												
D008376|Maprotiline|6646|Maprotiline|794147|Ingredient												
D003024|Clozapine|2626|Clozapine|800878|Ingredient												
D014290|Metipranolol|10824|Metipranolol|905531|Ingredient												
D014357|Trypsin|10890|TRYPSIN|906149|Ingredient												
C029178|naftifine|31476|naftifine|914053|Ingredient												
C117268|pimecrolimus|321952|Pimecrolimus|915935|Ingredient												
D004025|Dicyclomine|3361|Dicyclomine|924724|Ingredient												
D010118|Oxytetracycline|7821|Oxytetracycline|925952|Ingredient												
C058687|lansoprazole|17128|lansoprazole|929887|Ingredient												
C114556|aprepitant|358255|aprepitant|936748|Ingredient												
D002164|Camphor|1952|Camphor|938205|Ingredient												
C033308|sulconazole|37319|sulconazole|940535|Ingredient												
D004464|Econazole|3743|Econazole|940864|Ingredient												
C037815|terconazole|37806|terconazole|941472|Ingredient												
C052387|cocoa butter|21389|cocoa butter|951112|Ingredient												
C084814|propylhexedrine|8792|propylhexedrine|954036|Ingredient												
D000431|Ethanol|448|Ethanol|955372|Ingredient												
C067594|butenafine|47461|butenafine|958396|Ingredient												
D006206|Halcinonide|5084|Halcinonide|966468|Ingredient												
C089399|ichthammol|5645|ichthammol|977949|Ingredient												
D019345|Zinc Acetate|58295|Zinc Acetate|979096|Ingredient												
D002480|Cellulase|2219|CELLULASE|986515|Ingredient												
D000584|Amiloride|644|Amiloride|991382|Ingredient												
D002937|Cinoxacin|2550|Cinoxacin|997496|Ingredient												
D013847|Thiethylperazine|10471|Thiethylperazine|1037358|Ingredient												
C406224|valdecoxib|278567|valdecoxib|1103374|Ingredient												
D014309|Tripelennamine|10847|Tripelennamine|1105853|Ingredient												
C089750|zolmitriptan|135775|zolmitriptan|1116031|Ingredient												
C453439|adalimumab|327361|adalimumab|1119119|Ingredient												
C018861|carbetapentane|20217|carbetapentane|1140640|Ingredient												
C010432|clofedanol|21254|chlophedianol|1150886|Ingredient												
D005283|Fentanyl|4337|Fentanyl|1154029|Ingredient												
C069987|pamabrom|54365|pamabrom|1172206|Ingredient												
C007333|dichloralantipyrine|22892|dichloralphenazone|1189490|Ingredient												
C012629|formoterol|25255|formoterol|1196677|Ingredient												
D008727|Methotrexate|6851|Methotrexate|1305058|Ingredient												
D008939|Mitotane|7004|Mitotane|1309161|Ingredient												
C058302|moexipril|30131|moexipril|1310756|Ingredient												
D010643|Phenoxybenzamine|8149|Phenoxybenzamine|1335301|Ingredient												
C473478|sunitinib|357977|sunitinib|1336539|Ingredient												
C110904|capecitabine|194000|capecitabine|1337620|Ingredient												
D004317|Doxorubicin|3639|Doxorubicin|1338512|Ingredient												
C053541|bicalutamide|83008|bicalutamide|1344381|Ingredient												
D010959|Tissue Plasminogen Activator|8410|alteplase|1347450|Ingredient												
C045645|cilostazol|21107|cilostazol|1350310|Ingredient												
D005424|Flecainide|4441|Flecainide|1354860|Ingredient												
C011105|schizandrin|56084|Schizandra preparation|1377445|Ingredient												
D007547|Isosorbide|6057|Isosorbide|1383815|Ingredient												
D016685|Mitomycin|632|Mitomycin|1389036|Ingredient												
D002699|Chlorambucil|2346|Chlorambucil|1390051|Ingredient												
C498826|nilotinib|662281|nilotinib|1394023|Ingredient												
C044815|etonogestrel|14584|Etonogestrel|1519936|Ingredient												
C459420|agalsidase beta|338817|agalsidase beta|1525746|Ingredient												
D011374|Progesterone|8727|Progesterone|1552310|Ingredient												
D016047|Zalcitabine|3363|Zalcitabine|1724827|Ingredient												
C073460|cefditoren|83682|cefditoren|1747005|Ingredient												
D016597|Trimetrexate|42333|Trimetrexate|1750928|Ingredient												
D005557|Formaldehyde|4530|Formaldehyde|1756524|Ingredient												
D002442|Ceftazidime|2191|Ceftazidime|1776684|Ingredient												
D015378|Imipenem|5690|Imipenem|1778262|Ingredient												
D000583|Amikacin|641|Amikacin|1790868|Ingredient												
D015377|Cilastatin|2540|Cilastatin|1797258|Ingredient												
C010466|hydroiodic acid|27208|hydroiodic acid|19002226|Ingredient												
C409945|parecoxib|279950|parecoxib|19003570|Ingredient												
D014291|Trimeprazine|10825|Trimeprazine|19005570|Ingredient												
C079703|rufinamide|69036|rufinamide|19006586|Ingredient												
C084583|methyprylon|6910|Methyprylon|19006742|Ingredient												
D014745|Viloxazine|11196|Viloxazine|19008261|Ingredient												
C025340|manganese chloride|29261|manganese chloride|19008893|Ingredient												
D022242|Pneumococcal Vaccines|106467|Pneumococcal vaccine|19008972|Ingredient												
C100122|meclocycline|29418|meclocycline|19009022|Ingredient												
C001694|meglumine ioxithalamate|29459|meglumine ioxithalamate|19009054|Ingredient												
C032943|metocurine|29950|metocurine|19009961|Ingredient												
D014988|Xipamide|11371|Xipamide|19010493|Ingredient												
D003545|Cysteine|3024|Cysteine|19010955|Ingredient												
C062720|mosapride|135091|mosapride|19011339|Ingredient												
D001573|Benzoin|1406|Benzoin|19011438|Ingredient												
D004369|Zinc-DTPA|11431|Zinc-DTPA|19011565|Ingredient												
C557867|insulin	 protamine zinc	 beef-pork|314685|Insulin	 Protamine Zinc	 Beef-Pork|19013926|Ingredient								
C038981|nalmefene|31479|nalmefene|19014158|Ingredient												
C050055|wheat germ oil|72385|Wheat germ oil|19014164|Ingredient												
D008771|Corbadrine|132889|Levonordefrin|19015395|Ingredient												
D008694|Methamphetamine|6816|Methamphetamine|704053|Ingredient												
D014299|Trimipramine|10834|Trimipramine|705755|Ingredient												
D010076|Oxazepam|7781|Oxazepam|724816|Ingredient												
D019782|Riluzole|35623|Riluzole|735951|Ingredient												
D002328|Carisoprodol|2101|Carisoprodol|749910|Ingredient												
D005013|Ethosuximide|4135|Ethosuximide|750119|Ingredient												
D011530|Protriptyline|8886|Protriptyline|754270|Ingredient												
C004704|cyclobenzaprine|21949|cyclobenzaprine|778711|Ingredient												
C495910|ramelteon|596205|ramelteon|781182|Ingredient												
D007649|Ketamine|6130|Ketamine|785649|Ingredient												
C047508|rotigotine|616739|Rotigotine|786426|Ingredient												
D008140|Lorazepam|6470|Lorazepam|791967|Ingredient												
D013747|Tetrabenazine|10390|Tetrabenazine|836877|Ingredient												
D014047|Tolnaftate|10637|Tolnaftate|902950|Ingredient												
D008625|Tiopronin|6765|tiopronin|903031|Ingredient												
D008751|Methylene Blue|6878|Methylene blue|905518|Ingredient												
C019468|mercuric oxide|29545|mercuric oxide|909165|Ingredient												
C032257|methylnaltrexone|29899|methylnaltrexone|909841|Ingredient												
D003519|Cyclopentolate|3001|Cyclopentolate|910232|Ingredient												
D000643|Ammonium Chloride|712|Ammonium Chloride|912362|Ingredient												
D010866|Natamycin|7268|Natamycin|915392|Ingredient												
C101207|darifenacin|136198|darifenacin|916230|Ingredient												
